COD_EST,FECHA,T_MAX,T_MED,T_MIN,H_R_MAX,H_R_MED,H_R_MIN,RADIACION,LLUVIA,LLUVIA_MIN,V_MAX,V_MED,V_MIN,CV1,CV2,CV3,CV4,DIRECCION,HORAS,H_T,H_HR,H_R,H_LL,H_TS,H_V,H_D,CALCULOS,MTMEN0,MTMEN7,MTMA30,MVMA50,T_S_MAX,T_S_MED,T_S_MIN
JA003,2012-08-17T00:00:00,40.59,28.80958,16.51,77.85,42.33333,14.35,23.59411,0,0,15.31,2.619583,,23770,6150,26800,28040,4,24,24,24,24,24,13,24,24,1,0,0,794,0,34.92,30.17154,27.14
JA003,2012-08-18T00:00:00,38.75,29.45375,19.95,77.15,45.09125,22.88,17.39548,0,0,15.21,2.428708,,21730,18480,20470,24970,4,24,24,24,24,24,13,24,24,1,0,0,675,0,35,31.82462,29.28
JA003,2012-08-19T00:00:00,38.71,29.90208,23.59,64.52,40.88916,22.6,13.97553,0,0,12.07,2.659541,,17530,18130,22310,27720,4,24,24,24,24,24,15,24,24,1,0,0,585,0,34.69,31.85733,30.03
JA003,2012-08-20T00:00:00,41.91,29.56875,19.31,75.57,46.00083,17.14,23.12358,0,0,15.38,2.211333,,24530,18980,22850,19450,1,24,24,24,24,24,12,24,24,1,0,0,640,0,34.55,30.28417,27.96
JA003,2012-08-21T00:00:00,42.48,30.42625,19.62,75.89,43.15584,15.4,23.49162,0,0,13.44,2.259208,,21460,17230,27190,18910,3,24,24,24,24,24,11,24,24,1,0,0,685,0,33.47,30.89727,28.83
JA003,2012-08-22T00:00:00,41.23,30.70959,19.04,80.9,38.92625,11.63,24.34706,0,0,18.42,3.024583,,17770,11250,33410,23050,3,24,24,24,24,24,11,24,24,1,0,0,805,0,34.29,31.46182,29.17
JA003,2012-08-23T00:00:00,37,28.07208,16.28,79.67,37.67208,16.68,25.03648,0,0,20.46,3.649042,,19360,4600,37920,23220,3,24,24,24,24,24,12,24,24,1,0,0,688,0,34.1,30.765,27.92
JA003,2012-08-24T00:00:00,34.37,27.165,18.99,72.6,42.51166,18.92,25.2029,0,0,23.11,4.159333,,3260,800,52380,29800,3,24,24,24,24,24,13,24,24,1,0,0,515,0,33.95,30.80385,28.14
JA003,2012-08-25T00:00:00,34.46,27.205,18.75,64.58,43.88875,29.94,24.40199,0,0,26.07,3.436917,,7860,2640,43660,31940,3,24,24,24,24,24,14,24,24,1,0,0,564,0,34.99,30.61143,27.51
JA003,2012-08-26T00:00:00,35.65,26.78542,16.84,71.97,41.69,18.79,25.04381,0,0,16.79,2.539625,,20500,1630,25240,38130,4,24,24,24,24,24,14,24,24,1,0,0,533,0,34.94,30.65,27.5
JA003,2012-08-27T00:00:00,34.8,25.67625,15.13,80.7,42.88751,19.69,23.72143,0,0,20.74,3.053084,,15840,9380,33980,26730,3,24,24,24,24,24,15,24,24,1,0,0,481,0,34.59,29.95,26.45
JA003,2012-08-28T00:00:00,36.95,25.38917,14.39,82.3,45.79416,15.08,24.32044,0,0,15.45,2.261583,,26950,8110,30980,19690,3,24,24,24,24,24,14,24,24,1,0,0,521,0,33.52,29.025,25.65
JA003,2012-08-29T00:00:00,36.01,26.32292,15.13,76.07,44.35791,22.27,24.24133,0,0,18.31,3.307458,,18160,9880,34360,23650,3,24,24,24,24,24,14,24,24,1,0,0,545,0,33.94,29.35714,25.98
JA003,2012-08-30T00:00:00,33.49,24.82292,15.95,64.4,41.1325,20.54,19.80638,0,0,14.99,2.5245,,10700,3530,35380,36110,4,24,24,24,24,24,16,24,24,1,0,0,441,0,34.28,29.62062,25.9
JA003,2012-08-31T00:00:00,35.3,26.3425,18.13,64.85,39.36584,16.4,23.76053,0,0,15.98,4.488083,,27990,44800,8900,4530,2,24,24,24,24,24,15,24,24,1,0,0,459,0,33.89,28.74467,25.7
JA003,2012-09-01T00:00:00,33.01,23.22667,12.36,67.65,34.82291,15.55,21.55673,0,0,13.58,2.898208,,32470,30790,13150,9700,1,24,24,24,24,24,17,24,24,1,0,0,306,0,33.94,28.53941,24.27
JA003,2012-09-02T00:00:00,33.15,23.74417,12.85,55.62,28.80333,12.86,24.4996,0,0,19.55,4.480709,,31090,37110,9840,7540,2,24,24,24,24,24,17,24,24,1,0,0,287,0,34.03,27.83588,23.54
JA003,2012-09-03T00:00:00,32.87,22.68458,12.86,72.58,42.20749,19.76,23.27858,0,0,12.24,2.426791,,22870,27960,25490,9790,2,24,24,24,24,24,17,24,24,1,0,0,271,0,34.43,28.04118,23.77
JA003,2012-09-04T00:00:00,33.81,22.49042,11.43,68.02,43.33834,15.4,23.47746,0,0,11.5,2.228875,,27460,16760,25440,16370,1,24,24,24,24,24,17,24,24,1,0,0,380,0,34.05,27.58529,22.91
JA003,2012-09-05T00:00:00,35.7,24.34583,12.92,81.6,44.28791,14.91,23.25073,0,0,16.58,2.969416,,22470,27280,23070,13450,2,24,24,24,24,24,17,24,24,1,0,0,435,0,34.56,28.23294,23.85
JA003,2012-09-06T00:00:00,36.34,26.22625,15.46,80.3,43.27917,18.01,22.16716,0,0,15.7,3.607583,,23100,33680,17100,12340,2,24,24,24,24,24,16,24,24,1,0,0,537,0,34.77,28.73187,24.94
JA003,2012-09-07T00:00:00,36.3,26.14917,16.34,80.9,44.93708,19.22,18.97813,0,0,14.57,2.989375,,13970,19870,29820,21900,3,24,24,24,24,24,17,24,24,1,0,0,475,0,34.17,29.22235,25.55
JA003,2012-09-08T00:00:00,34.42,26.19833,17.04,83.3,50.48042,20.34,21.44953,0,0,19.19,3.049375,,11560,3680,46360,24540,3,24,24,24,24,24,16,24,24,1,0,0,441,0,34.36,29.28938,25.96
JA003,2012-09-09T00:00:00,30.8,24.08792,17.67,82.8,55.76708,25.1,21.05639,0,0,22.19,3.6135,,8150,2450,42100,33330,3,24,24,24,24,24,18,24,24,1,0,0,110,0,34.59,29.48722,26.39
JA003,2012-09-10T00:00:00,31.63,23.15125,15.8,82.8,56.13375,21.93,20.63666,0,0,13.44,2.292708,,19640,4350,33240,28570,3,24,24,24,24,24,18,24,24,1,0,0,205,0,34.92,28.46889,25.09
JA003,2012-09-11T00:00:00,36.16,23.4675,13.4,85.1,51.28583,13.81,21.83546,0,0,14.22,2.078334,,27430,22620,22150,13790,1,24,24,24,24,24,17,24,24,1,0,0,396,0,33.71,27.94353,23.81
JA003,2012-09-12T00:00:00,36.61,25.2425,12.96,75.31,40.12667,16.37,21.69043,0,0,17.43,2.630375,,18910,10710,38990,16730,3,24,24,24,24,24,17,24,24,1,0,0,497,0,34.15,27.90647,23.41
JA003,2012-09-13T00:00:00,32.85,24.59334,15.19,71.61,38.395,18.23,19.90103,0,0,19.9,4.510292,,41960,19000,14030,10810,1,24,24,24,24,24,19,24,24,1,0,0,289,0,34.79,28.97895,24.93
JA003,2012-09-14T00:00:00,32.57,21.18709,10.32,75.15,42.64251,13.69,22.66775,0,0,14.68,2.831083,,26560,31010,16900,11530,2,24,24,24,24,24,19,24,24,1,0,0,301,0,34.76,26.94369,21.69
JA003,2012-09-15T00:00:00,37.24,22.41625,9.99,72.35,41.7125,11.74,21.69993,0,0,13.23,1.997042,,25280,15360,19850,24870,1,24,24,24,24,24,19,24,24,1,0,0,392,0,34.8,26.83526,21.25
JA003,2012-09-16T00:00:00,35.54,23.19208,10.97,70.62,42.04834,14.83,21.34586,0,0,13.76,2.209958,,20210,12280,23350,30200,4,24,24,24,24,24,18,24,24,1,0,0,458,0,34.45,26.98889,22.06
JA003,2012-09-17T00:00:00,35.1,23.19291,12.99,82.8,49.8775,16.39,19.32183,0,0,10.69,1.855959,,20120,12340,33910,19660,3,24,24,24,24,24,19,24,24,1,0,0,366,0,34.25,27.53052,22.78
JA003,2012-09-18T00:00:00,33.45,23.19667,14.84,72.73,45.60126,23.19,9.770181,0,0,18.73,3.309375,,18230,21280,28310,18290,3,24,24,24,24,24,24,24,24,1,0,0,295,0,32.16,27.415,23.46
JA003,2012-09-19T00:00:00,32.54,24.64042,17.37,75.18,53.83666,29.42,19.33065,0,0,17.64,2.780833,,13630,10430,39590,22200,3,24,24,24,24,24,19,24,24,1,0,0,254,0,34.02,27.67895,24.52
JA003,2012-09-20T00:00:00,33.88,25.29083,16.63,81.7,54.18458,30.45,19.2967,0,0,19.76,2.004375,,17530,14200,26170,28020,4,24,24,24,24,24,18,24,24,1,0,0,396,0,34.52,28.28389,24.26
JA003,2012-09-21T00:00:00,32.73,25.415,17.11,87.1,57.045,35.03,19.01761,0,0,15.03,2.496167,,13610,11800,37160,23450,3,24,24,24,24,24,18,24,24,1,0,0,337,0,34.36,28.75833,24.96
JA003,2012-09-22T00:00:00,34.52,25.60834,16.41,87.9,54.18584,25,19.84723,0,0,17.11,2.642625,,15550,12430,33240,24950,3,24,24,24,24,24,18,24,24,1,0,0,399,0,34.49,28.61556,24.58
JA003,2012-09-23T00:00:00,31.5,23.45375,13.87,85.8,58.62208,31.93,17.82269,0,0,30.06,5.206583,,5910,4510,45730,30110,3,24,24,24,24,24,22,24,24,1,0,0,101,0,34.92,28.88091,23.77
JA003,2012-09-24T00:00:00,25.74,19.61458,12.62,88.9,56.65126,27.31,17.34298,0,0,21.91,3.779001,,5820,1560,46060,32060,3,24,24,24,24,24,24,24,24,1,0,0,0,0,32.43,26.92583,22.14
JA003,2012-09-25T00:00:00,24.51,18.00125,9.3,83.1,59.37875,36.95,14.46638,0,0,24.73,5.20075,,6640,5440,51140,21860,3,24,24,24,24,24,24,24,24,1,0,0,0,0,30.23,24.89709,19.95
JA003,2012-09-26T00:00:00,20.31,17.49917,14.91,90.6,79.57583,67.7,5.773784,3.9,420,23.11,4.375584,,8990,12810,55330,9020,3,24,24,24,24,24,24,24,24,1,0,0,0,0,24.29,22.58333,20.31
JA003,2012-09-27T00:00:00,19.81,17.11667,14.33,92,88.10001,82.3,3.60031,7.5,540,16.37,3.220083,,22900,39050,12470,11930,2,24,24,24,24,24,24,24,24,1,0,0,0,0,21.19,20.18125,18.93
JA003,2012-09-28T00:00:00,18.39,16.07166,14.67,94.8,93.28333,90.8,1.911186,52.1,1440,22.72,2.373291,,7740,13610,48130,16500,3,24,24,24,24,24,24,24,24,1,0,0,0,0,20.27,18.95833,17.89
JA003,2012-09-29T00:00:00,20.9,16.68209,14.71,95.3,87.85751,67.6,8.559252,4.5,480,11.64,1.295625,,11460,18900,28670,26200,3,24,24,24,24,24,24,24,24,1,0,0,0,0,21.72,19.22083,17.57
JA003,2012-09-30T00:00:00,25.03,17.61791,12.44,94.2,70.02044,38.06,20.60471,0.1,60,17.11,3.442291,,13920,36060,20250,15990,2,24,24,24,24,24,24,24,24,1,0,0,0,0,24.3,20.10792,16.67
JA003,2012-10-01T00:00:00,26.21,16.99708,9.81,95.2,75.95167,42.91,18.56887,0.1,60,15.1,2.000708,,11670,23810,34790,15990,3,24,24,24,24,24,24,24,24,1,0,0,0,0,24.74,19.85875,15.75
JA003,2012-10-02T00:00:00,28.98,18.3425,11.13,95.2,72.08584,30.18,19.59113,0.1,60,13.69,1.995833,,12490,22830,25320,24890,3,24,24,24,24,24,24,24,24,1,0,0,0,0,25.57,20.48625,16.32
JA003,2012-10-03T00:00:00,29.04,18.4625,10.39,94.9,71.31334,32.45,19.14091,0.1,60,13.12,2.013833,,17000,17810,32810,18680,3,24,24,24,24,24,24,24,24,1,0,0,0,0,25.47,20.46334,16.2
JA003,2012-10-04T00:00:00,31.12,19.05,10.58,94.8,69.11918,24.3,19.7321,0.1,60,12.42,2.193042,,17440,29080,20840,18890,2,24,24,24,24,24,24,24,24,1,0,0,169,0,25.91,20.73874,16.33
JA003,2012-10-05T00:00:00,29.07,19.04833,11.3,93.1,68.30292,35.88,18.5058,0.1,60,16.3,2.007083,,18840,10680,32610,23700,3,24,24,24,24,24,24,24,24,1,0,0,0,0,26.1,20.96542,16.6
JA003,2012-10-06T00:00:00,27.52,19.45,13.84,94.1,75.92458,46.86,16.33775,0,0,12.17,1.660792,,16250,5610,38040,26270,3,24,24,24,24,24,24,24,24,1,0,0,0,0,27.01,21.96459,18.29
JA003,2012-10-07T00:00:00,31.16,19.70333,11.6,94.4,70.47292,28.76,18.44359,0,0,12.35,1.861042,,11220,24750,32200,17990,3,24,24,24,24,24,24,24,24,1,0,0,117,0,27.88,22.16708,17.5
JA003,2012-10-08T00:00:00,31.73,20.28458,11.37,94.1,66.96334,26.27,18.40831,0.1,60,12.38,1.700583,,13970,22070,32720,16070,3,24,24,24,24,24,24,24,24,1,0,0,223,0,28.35,22.53458,17.64
JA003,2012-10-09T00:00:00,33.71,21.4525,12.95,90.2,64.63332,25.64,17.77748,0,0,14.68,1.846709,,15310,18760,29880,21920,3,24,24,24,24,24,24,24,24,1,0,0,280,0,29.21,23.33292,18.44
JA003,2012-10-10T00:00:00,31.3,22.17083,13.29,91.8,64.04125,35.21,15.78319,0,0,15.98,2.94575,,11110,9600,50020,15410,3,24,24,24,24,24,24,24,24,1,0,0,166,0,28.69,23.61959,19.25
JA003,2012-10-11T00:00:00,26.66,21.65417,18.3,86.6,71.46334,46.31,11.13903,0,0,23.92,3.720166,,1460,1910,58240,24650,3,24,24,24,24,24,24,24,24,1,0,0,0,0,27.17,23.68667,21.66
JA003,2012-10-12T00:00:00,25.08,20.30917,16.6,91,71.51375,43.55,13.80294,1.9,180,18.95,3.09725,,2110,2510,57260,24450,3,24,24,24,24,24,24,24,24,1,0,0,0,0,25.62,22.5675,20.64
JA003,2012-10-13T00:00:00,24.96,18.305,11.81,89.1,65.43667,33.39,17.80354,0,0,16.23,2.474125,,3510,3690,56310,22740,3,24,24,24,24,24,24,24,24,1,0,0,0,0,26.71,21.81833,18.51
JA003,2012-10-14T00:00:00,24.69,17.37875,10.9,90,69.18457,42.98,15.87056,0.7,120,18.87,3.236917,,8140,12180,47120,18850,3,24,24,24,24,24,24,24,24,1,0,0,0,0,26.02,21.07125,17.51
JA003,2012-10-15T00:00:00,22.34,15.90125,8.9,89.2,62.46458,26.45,17.83297,0.1,60,17.75,3.212833,,25970,13630,24360,22200,1,24,24,24,24,24,24,24,24,1,0,0,0,0,24.87,20.255,16.51
JA003,2012-10-16T00:00:00,25.7,14.31308,6.189,90.2,63.58624,26.22,17.32677,0,0,13.05,2.168417,,15120,20110,29990,21010,3,24,24,24,24,24,24,24,24,1,0,120,0,0,24.84,18.94209,14.23
JA003,2012-10-17T00:00:00,27.42,15.79233,6.463,91.6,62.6275,29.03,16.85627,0,0,12.63,1.770167,,10370,12860,39360,23620,3,24,24,24,24,24,24,24,24,1,0,120,0,0,25.16,19.25833,14.25
JA003,2012-10-18T00:00:00,26.37,17.4825,10.18,91,66.94167,30.58,13.00241,0.7,120,19.93,3.371666,,13970,21200,27640,23310,3,24,24,24,24,24,24,24,24,1,0,0,0,0,25.26,20.10792,16.25
JA003,2012-10-19T00:00:00,16.21,13.92,11.09,93.9,86.44041,74.73,5.396429,5.6,540,11.36,2.029875,,14490,34480,20820,16260,2,24,24,24,24,24,24,24,24,1,0,0,0,0,19.54,18.045,15.98
JA003,2012-10-20T00:00:00,16.84,13.34417,9.94,95.3,89.61582,74.27,5.73337,1.5,360,8.11,1.29475,,11430,13450,45300,16110,3,24,24,24,24,24,24,24,24,1,0,0,0,0,18.47,16.21167,14.09
JA003,2012-10-21T00:00:00,21.15,15.24208,10.45,94.5,77.20623,42.36,15.53316,0.1,60,17.92,3.173959,,2420,2010,52940,28830,3,24,24,24,24,24,24,24,24,1,0,0,0,0,20.76,17.14708,14.02
JA003,2012-10-22T00:00:00,23.02,17.21709,13.93,94.1,82.50833,60.01,9.436858,0.5,240,11.32,2.618875,,19820,47680,12630,6030,2,24,24,24,24,24,24,24,24,1,0,0,0,0,21.84,18.59999,16.58
JA003,2012-10-23T00:00:00,27.58,18.05917,11.02,95,76.8354,41.31,15.53782,0.1,60,13.3,1.917833,,24180,22120,21490,18210,1,24,24,24,24,24,24,24,24,1,0,0,0,0,24.12,18.98708,14.97
JA003,2012-10-24T00:00:00,22.23,17.68208,15.28,92.6,83.25666,62.64,4.728909,5,420,11.22,2.066833,,22160,13530,29790,20690,3,24,24,24,24,24,24,24,24,1,0,0,0,0,20.65,18.64334,17.29
JA003,2012-10-25T00:00:00,18.31,16.30583,13.96,94.7,92.5,83.8,3.04475,24.6,1140,15.95,3.867,,22430,44860,9520,9400,2,24,24,24,24,24,24,24,24,1,0,0,0,0,18.6,17.63833,17.05
JA003,2012-10-26T00:00:00,19.24,15.64167,13.55,94.9,91.40833,80.6,6.251617,16.2,960,22.26,4.028917,,9550,22190,42160,12380,3,24,24,24,24,24,24,24,24,1,0,0,0,0,19.42,17.27959,15.76
JA003,2012-10-27T00:00:00,21.19,16.85333,14.91,91.4,81.21915,64.35,11.14958,3.6,120,21.49,6.295125,,4180,2680,63440,16030,3,24,24,24,24,24,24,24,24,1,0,0,0,0,20.32,17.6425,15.99
JA003,2012-10-28T00:00:00,16.46,11.73629,5.41,83.6,53.72291,34.49,16.42553,0.4,60,28.54,9.555832,,53410,32180,710,100,1,24,24,24,24,24,24,24,24,1,0,60,0,0,16.56,13.78833,11.16
JA003,2012-10-29T00:00:00,18.13,10.51779,3.713,93.2,77.72917,52.64,11.81772,0.1,60,13.79,2.787333,,22540,29510,20460,13350,2,24,24,24,24,24,24,24,24,1,0,540,0,0,16.87,12.67875,8.88
JA003,2012-10-30T00:00:00,13.35,11.58625,9.44,95.1,93.95419,91.2,2.094573,10,840,11.36,1.783666,,22170,28100,18350,17430,2,24,24,24,24,24,24,24,24,1,0,0,0,0,14.22,13.33708,12.41
JA003,2012-10-31T00:00:00,16.66,11.91125,8.82,95.1,86.14126,64.96,9.266289,0.1,60,16.02,2.348875,,8060,220,48690,29340,3,24,24,24,24,24,24,24,24,1,0,0,0,0,16.86,13.92,12.12
JA003,2012-11-01T00:00:00,20.21,14.00333,7.744,94.8,78.84624,51.17,14.00274,0.1,60,17.85,2.315417,,8260,18210,43100,15050,3,24,24,24,24,24,24,24,24,1,0,0,0,0,19.01,14.94125,11.49
JA003,2012-11-02T00:00:00,18.81,14.83458,10.92,94.6,82.91125,63,8.455452,0.4,180,9.63,1.955417,,6730,12590,40980,25020,3,24,24,24,24,24,24,24,24,1,0,0,0,0,18.62,15.96,13.6
JA003,2012-11-03T00:00:00,21.76,17.6175,12.92,95.6,92.09583,85.4,4.075553,68.90001,1200,25.75,6.131376,,11730,15170,48610,10820,3,24,24,24,24,24,24,24,24,1,0,0,0,0,19.2,16.92042,14.72
JA003,2012-11-04T00:00:00,22.42,18.90042,13.58,94.5,88.26666,74.88,2.484187,63.10001,1020,31.93,6.734625,,280,800,72190,13090,3,24,24,24,24,24,24,24,24,1,0,0,0,0,19.15,18.28,17.15
JA003,2012-11-05T00:00:00,15.97,13.54792,10.65,94.4,75.87167,44.28,9.713011,0.1,60,10.87,1.897708,,7420,6170,49470,23100,3,24,24,24,24,24,24,24,24,1,0,0,0,0,17.91,16.38209,14.58
JA003,2012-11-06T00:00:00,14.08,12.56833,10.61,91.7,84.11166,71.34,3.465151,8.5,900,21.1,5.326835,,38070,33400,8430,6440,1,24,24,24,24,24,24,24,24,1,0,0,0,0,14.83,14.13792,13.27
JA003,2012-11-07T00:00:00,18.04,14.7675,11.89,90.7,79.62417,66.09,4.091281,10.2,600,21.27,7.409791,,58770,25350,1410,830,1,24,24,24,24,24,24,24,24,1,0,0,0,0,15.81,14.17292,13.03
JA003,2012-11-08T00:00:00,19.86,16.26167,13.79,93.5,81.4175,65.08,6.396512,11.1,720,21.1,5.238209,,29270,34700,13790,8450,2,24,24,24,24,24,24,24,24,1,0,0,0,0,17.44,15.32083,13.53
JA003,2012-11-09T00:00:00,15.95,14.68959,10.96,94.8,93.92084,92.9,2.314055,33,1200,18.63,3.390833,,20650,33130,21960,10540,2,24,24,24,24,24,24,24,24,1,0,0,0,0,16.53,15.47042,13.66
JA003,2012-11-10T00:00:00,17.02,12.74083,9.03,96.2,87.41833,66.8,9.373028,1.6,360,16.23,2.637583,,5260,15400,46850,18770,3,24,24,24,24,24,24,24,24,1,0,0,0,0,17.34,14.33875,12.38
JA003,2012-11-11T00:00:00,13.4,11.14,8.48,92.2,78.78959,61.68,4.163637,2.9,480,31.96,3.914416,,14220,26240,31430,13800,3,24,24,24,24,24,24,24,24,1,0,0,0,0,14.23,12.90667,11.65
JA003,2012-11-12T00:00:00,18.45,12.87958,7.745,89.9,70.67791,56.37,10.60109,0.7,180,28.72,4.461292,,55400,20040,5670,4620,1,24,24,24,24,24,24,24,24,1,0,0,0,0,15.96,12.39125,9.57
JA003,2012-11-13T00:00:00,19.67,12.03833,5.882,93.5,70.5675,35.76,13.00231,0.1,60,20.32,3.87725,,32240,36560,11950,5360,2,24,24,24,24,24,24,24,24,1,0,180,0,0,15.43,11.86625,8.66
JA003,2012-11-14T00:00:00,22.22,13.75854,7.198,93.8,79.03417,53.77,12.1274,0,0,14.39,2.865083,,16950,29500,23820,16020,2,24,24,24,24,24,24,24,24,1,0,0,0,0,18.14,13.40667,9.71
JA003,2012-11-15T00:00:00,23.21,14.28708,8.65,95.7,81.66626,51.39,11.09611,0.1,60,14.85,1.843084,,19210,16010,35000,15800,3,24,24,24,24,24,24,24,24,1,0,0,0,0,18.43,14.14542,10.91
JA003,2012-11-16T00:00:00,22.7,13.14467,6.189,95.7,81.58752,45.79,12.09217,0.2,120,13.37,2.094042,,20840,31260,20530,13360,2,24,24,24,24,24,24,24,24,1,0,60,0,0,18.09,13.68833,9.97
JA003,2012-11-17T00:00:00,16.3,12.58125,9.88,95.7,92.55417,80.7,3.680212,11.6,840,15.38,2.321125,,23480,31670,17070,13910,2,24,24,24,24,24,24,24,24,1,0,0,0,0,15.64,13.49083,12.44
JA003,2012-11-18T00:00:00,18.71,13.01458,8.82,95,86.59792,66.28,6.321496,1.5,420,11.5,1.965166,,32410,27070,15270,11320,1,24,24,24,24,24,24,24,24,1,0,0,0,0,16.3,13.85167,12.44
JA003,2012-11-19T00:00:00,18.97,11.53708,7.698,96.3,89.57916,67.23,10.66234,0.2,120,9.46,1.21375,,21740,20760,18970,24760,4,24,24,24,24,24,24,24,24,1,0,0,0,0,17.63,13.48667,11.09
JA003,2012-11-20T00:00:00,20.19,13.48167,8.82,95.9,84.54916,56.84,11.03191,0.2,120,12.1,1.484,,15750,26230,22100,22150,2,24,24,24,24,24,24,24,24,1,0,0,0,0,17.99,14.06333,11.21
JA003,2012-11-21T00:00:00,16.34,13.51083,10.78,94.4,88.03791,74.66,4.004867,0,0,6.174,0.9886668,,23900,20500,24740,16980,3,24,24,24,24,24,24,24,24,1,0,0,0,0,16.12,14.2625,12.69
JA003,2012-11-22T00:00:00,20.33,13.7075,9.03,94.5,83.84334,55.82,9.372658,0.4,180,12.03,2.165917,,23190,35220,20490,7470,2,24,24,24,24,24,24,24,24,1,0,0,0,0,18.28,14.655,12.48
JA003,2012-11-23T00:00:00,20.34,11.83687,6.321,96.2,84.34,50.09,10.93435,0.2,120,9.95,1.204708,,15520,25510,30200,15090,3,24,24,24,24,24,24,24,24,1,0,60,0,0,17.36,13.30167,10.25
JA003,2012-11-24T00:00:00,16.21,11.51233,7.608,94.8,85.89625,67.44,5.411228,0.1,60,12.7,2.45275,,34030,28960,16460,6850,1,24,24,24,24,24,24,24,24,1,0,0,0,0,14.76,12.57125,10.59
JA003,2012-11-25T00:00:00,21.26,13.03209,9.5,95.6,84.89457,50.62,7.760602,0,0,6.633,1.250875,,22710,27720,27060,8860,2,24,24,24,24,24,24,24,24,1,0,0,0,0,17,13.36792,11.16
JA003,2012-11-26T00:00:00,14.69,11.15958,8.18,96,92.00543,79.63,3.218209,5.1,480,12.98,1.257208,,17660,10800,29320,27370,3,24,24,24,24,24,24,24,24,1,0,0,0,0,14.17,12.36583,10.84
JA003,2012-11-27T00:00:00,11.9,7.914251,4.453,93.5,83.84917,66.79,8.524477,0.2,120,19.19,3.086166,,6020,1260,46910,31850,3,24,24,24,24,24,24,24,24,1,0,540,0,0,12.98,10.3275,8.09
JA003,2012-11-28T00:00:00,11.94,6.577959,1.749,94.5,79.78458,62.47,11.0345,0.1,60,13.69,2.940833,,4330,1500,45640,34070,3,24,24,24,24,24,24,24,24,1,0,900,0,0,12.2,8.572207,6.029
JA003,2012-11-29T00:00:00,13.51,6.167874,0.489,96,79.27292,49.26,11.00059,0.1,60,14.85,2.2525,,9900,3850,42920,29520,3,24,24,24,24,24,24,24,24,1,0,900,0,0,11.97,7.78475,4.806
JA003,2012-11-30T00:00:00,7.661,4.214709,0.298,95.7,89.35083,78.69,3.347323,0.1,60,8.11,1.042625,,12450,5630,31440,36590,4,24,24,24,24,24,24,24,24,1,0,1260,0,0,8.56,6.492792,4.361
JA003,2012-12-01T00:00:00,11.55,4.696875,-0.712,96.6,78.33666,36.8,10.73007,0.2,120,19.12,2.84525,,25280,23780,26840,10360,3,24,24,24,24,24,24,24,24,1,34,1020,0,0,10.38,6.914916,4.773
JA003,2012-12-02T00:00:00,11.96,2.757417,-3.116,95.6,78.82375,41.78,11.65404,0.1,60,15.1,3.196458,,9280,41160,16290,19460,2,24,24,24,24,24,24,24,24,1,624,1080,0,0,9.13,4.829707,2.028
JA003,2012-12-03T00:00:00,15.3,3.930375,-2.627,95.8,79.06334,37.86,11.05993,0.2,120,9,1.321875,,21650,13370,28430,22910,3,24,24,24,24,24,24,24,24,1,546,1020,0,0,10.1,5.113999,1.801
JA003,2012-12-04T00:00:00,7.267,3.032333,-2.119,96.7,94.58334,89.2,2.200057,0.8,180,6.174,0.9870415,,15590,7810,30540,31600,4,24,24,24,24,24,24,24,24,1,440,1440,0,0,6.615,4.653584,2.22
JA003,2012-12-05T00:00:00,8.04,7.613667,7.021,95.8,95.53333,95.3,0.0002916,0,0,7.938,2.184667,,900,10,3540,17000,4,6,6,6,6,6,6,6,6,0,0,0,0,0,7.099,6.944833,6.712
JA004,2012-01-01T00:00:00,15.19,9.828334,5.92,59.44,44.16708,32.31,10.32304,0,0,12.26,2.9065,,133,229,339,738,4,24,24,24,24,24,0,24,24,1,0,120,0,0,,,
JA004,2012-01-02T00:00:00,11.56,7.941665,4.92,82.5,68.75375,56.27,4.646844,0,0,15.34,4.366958,,177,146,645,469,3,24,24,24,24,24,0,24,24,1,0,480,0,0,,,
JA004,2012-01-03T00:00:00,14.33,8.344168,4.27,77.9,59.47501,38.92,10.45685,0,0,11.94,2.366334,,278,252,241,662,4,24,24,24,24,24,0,24,24,1,0,600,0,0,,,
JA004,2012-01-04T00:00:00,16.85,10.25458,5.99,48.18,37.97625,26.25,10.95558,0,0,12.59,2.575458,,254,233,246,705,4,24,24,24,24,24,0,24,24,1,0,240,0,0,,,
JA004,2012-01-05T00:00:00,17.92,11.46542,5.86,58.8,40.60667,22.07,10.95502,0,0,10.81,2.6185,,218,264,191,763,4,24,24,24,24,24,0,24,24,1,0,60,0,0,,,
JA004,2012-01-06T00:00:00,17.85,12.06333,7.92,53.93,38.59542,20.25,7.703791,0,0,21.17,2.801958,,403,119,70,846,4,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
JA004,2012-01-07T00:00:00,15.6,10.19667,5.66,70,54.04667,35.94,10.63288,0,0,12.91,2.340125,,411,263,156,604,4,24,24,24,24,24,0,24,24,1,0,180,0,0,,,
JA004,2012-01-08T00:00:00,15.59,9.660417,5.26,58.87,47.79375,34.64,11.16921,0,0,13.07,2.908167,,432,225,249,533,4,24,24,24,24,24,0,24,24,1,0,300,0,0,,,
JA004,2012-01-09T00:00:00,16.78,10.12417,4.53,53.67,40.42751,24.9,11.31814,0,0,15.5,3.08575,,388,217,206,631,4,24,24,24,24,24,0,24,24,1,0,240,0,0,,,
