COD_EST,FECHA,T_MAX,T_MED,T_MIN,H_R_MAX,H_R_MED,H_R_MIN,RADIACION,LLUVIA,LLUVIA_MIN,V_MAX,V_MED,V_MIN,CV1,CV2,CV3,CV4,DIRECCION,HORAS,H_T,H_HR,H_R,H_LL,H_TS,H_V,H_D,CALCULOS,MTMEN0,MTMEN7,MTMA30,MVMA50,T_S_MAX,T_S_MED,T_S_MIN
CO002,2013-04-07T00:00:00,18.46,11.27617,4.615,100,72.79458,40.82,23.8792,0,0,16.09,3.329,,15850,22390,36890,11220,3,24,24,24,24,24,24,24,24,1,0,420,0,0,12.96,11.43333,9.9
CO002,2013-04-08T00:00:00,19.92,12.99675,5.194,100,79.37125,53.78,23.24117,0,0,19.44,5.527084,,8110,8090,55300,14690,3,24,24,24,24,24,24,24,24,1,0,240,0,0,13.82,12.13417,10.36
CO002,2013-04-09T00:00:00,19.29,14.1575,10.07,100,83.06084,57.37,19.79996,0,0,25.15,7.346334,,10,530,76120,9720,3,24,24,24,24,24,24,24,24,1,0,0,0,0,14.18,13.18417,12.33
CO002,2013-04-10T00:00:00,20.3,15.33708,12.33,100,85.69833,63.41,18.18974,0,0,19.9,5.480668,,1160,3630,66450,15050,3,24,24,24,24,24,24,24,24,1,0,0,0,0,15.22,14.00208,13.14
CO002,2013-04-11T00:00:00,20.64,14.51042,9.86,100,86.97626,63.44,15.48487,0.2,120,28.08,6.864583,,16170,7870,57190,5170,3,24,24,24,24,24,24,24,24,1,0,0,0,0,15.09,13.93875,12.95
CO002,2013-04-12T00:00:00,21.68,16.35708,12.23,100,74.27834,45.89,24.02617,0,0,15.28,4.035208,,3350,2570,48780,31580,3,24,24,24,24,24,24,24,24,1,0,0,0,0,15.91,14.61083,13.71
CO002,2013-04-13T00:00:00,27.68,17.30791,7.499,100,66.01083,24.77,26.94392,0,0,13.3,2.694417,,21280,14850,26720,23400,3,24,24,24,24,24,24,24,24,1,0,0,0,0,16.76,14.64458,12.64
CO002,2013-04-14T00:00:00,29.2,19.52125,9.83,99.9,64.71209,29.41,26.3811,0,0,16.62,4.278375,,16100,14110,48020,8140,3,24,24,24,24,24,24,24,24,1,0,0,0,0,17.77,15.66208,13.69
CO002,2013-04-15T00:00:00,27.1,19.83417,12.11,98.7,71.98251,48.52,24.54387,0,0,15.14,3.441334,,12250,9100,47420,16760,3,24,24,24,24,24,24,24,24,1,0,0,0,0,24.1,19.05917,15.13
CO002,2013-04-16T00:00:00,30.11,21.11208,12.71,100,70.48875,35.66,26.57298,0,0,12.35,2.77675,,29960,21790,21810,12640,1,24,24,24,24,24,24,24,24,1,0,0,2,0,26.82,20.74375,15.45
CO002,2013-04-17T00:00:00,32.35,22.19958,13.06,100,62.17499,24.84,27.78487,0,0,15.1,3.386917,,20180,20240,31330,14280,3,24,24,24,24,24,24,24,24,1,0,0,301,0,28.66,22.19541,16.83
CO002,2013-04-18T00:00:00,30.31,21.69583,12.55,97.8,61.86333,29.46,27.53322,0,0,18.03,4.040041,,20390,16240,41330,8320,3,24,24,24,24,24,24,24,24,1,0,0,44,0,29.43,22.94875,17.44
CO002,2013-04-19T00:00:00,29.84,21.14375,12.52,95.3,57.53291,25.05,27.19303,0,0,20.14,3.803958,,32660,11740,19960,21880,1,24,24,24,24,24,24,24,24,1,0,0,0,0,29.9,23.5175,18.03
CO002,2013-04-20T00:00:00,25.06,18.86417,11.19,77.36,54.44,35.59,27.14339,0,0,18.66,4.382125,,33000,13690,29840,9700,1,24,24,24,24,24,24,24,24,1,0,0,0,0,29.18,23.04875,17.76
CO002,2013-04-21T00:00:00,25.53,17.88833,10.55,96.9,65.93918,37.93,25.47989,0,0,16.69,3.881834,,9550,9250,52470,15070,3,24,24,24,24,24,24,24,24,1,0,0,0,0,28.56,22.69125,17.71
CO002,2013-04-22T00:00:00,25.94,18.58625,12.52,96.6,60.97709,28.52,21.54634,0,0,12.7,2.622833,,30010,21100,20570,14510,1,24,24,24,24,24,24,24,24,1,0,0,0,0,29.35,22.75125,18.25
CO002,2013-04-23T00:00:00,24.99,17.45583,8.93,82,51.35833,23.88,28.26512,0,0,22.37,4.320501,,33340,22140,21290,9500,1,24,24,24,24,24,24,24,24,1,0,0,0,0,29.09,22.61417,16.95
CO002,2013-04-24T00:00:00,24.4,16.76208,8.86,92.5,53.87292,22.35,28.2839,0,0,32.53,6.154167,,47570,24140,9800,4810,1,24,24,24,24,24,24,24,24,1,0,0,0,0,27.61,21.9775,17.11
CO002,2013-04-25T00:00:00,23.08,17.17625,10.41,72.57,53.31625,40.33,14.13555,0,0,23.81,6.584126,,60450,17580,3300,4780,1,24,24,24,24,24,24,24,24,1,0,0,0,0,23.97,20.19958,16.83
CO002,2013-04-26T00:00:00,25.84,19.11375,14.12,89.1,65.11625,40.62,23.32868,0,0,24.13,5.074083,,36900,14490,30830,4020,1,24,24,24,24,24,24,24,24,1,0,0,0,0,29.15,22.675,17.95
CO002,2013-04-27T00:00:00,21.7,17.26208,13.56,99.5,70.87165,36.65,18.23998,2.2,180,29.88,11.97104,,40,430,76030,9880,3,24,24,24,24,24,24,24,24,1,0,0,0,0,23.58,20.64708,18.67
CO002,2013-04-28T00:00:00,13.97,9.411917,7.462,93.9,77.8825,49.13,4.893357,5.400001,600,17.96,5.618292,,44590,3660,9670,28170,1,24,24,24,24,24,24,24,24,1,0,0,0,0,18.41,15.07375,12.66
CO002,2013-04-29T00:00:00,12.79,8.047126,5.86,99.9,89.85126,69.23,10.92718,5.4,660,18.66,4.761875,,14400,17420,39210,15270,3,24,24,24,24,24,24,24,24,1,0,420,0,0,17.08,13.26542,11.11
CO002,2013-04-30T00:00:00,14.59,9.655959,7.632,100,90.05083,65.92,8.638138,2.1,360,12.91,2.5565,,23540,42760,18840,1240,2,24,24,24,24,24,24,24,24,1,0,0,0,0,16.91,13.42875,11.79
CO002,2013-05-01T00:00:00,21.07,12.98517,5.399,100,71.34707,33.76,26.49994,0.1,60,14.29,3.273833,,33160,31430,6950,14670,1,24,24,24,24,24,24,24,24,1,0,300,0,0,22.39,15.84458,10.05
CO002,2013-05-02T00:00:00,24.82,15.97854,6.558,100,64.35626,31.41,28.87843,0,0,15.59,2.80525,,38690,27750,12440,7160,1,24,24,24,24,24,24,24,24,1,0,0,0,0,25.14,18.50375,12.29
CO002,2013-05-03T00:00:00,25.94,17.93708,8.55,94.3,55.86082,26.5,28.48668,0,0,18.66,3.271334,,24400,24480,13580,23580,2,24,24,24,24,24,24,24,24,1,0,0,0,0,26.87,20.60666,14.39
CO002,2013-05-04T00:00:00,26.35,18.33792,9.68,97.3,59.79625,27.91,27.10318,0,0,24.52,3.038666,,17350,23250,32980,12740,3,24,24,24,24,24,24,24,24,1,0,0,0,0,28.39,21.99541,15.99
CO002,2013-05-05T00:00:00,27.85,19.19917,10.22,99.5,58.44208,24.1,29.19144,0,0,21.17,3.531,,17850,16750,38010,13610,3,24,24,24,24,24,24,24,24,1,0,0,0,0,30.27,23.23625,16.83
CO002,2013-05-06T00:00:00,28.56,20.29917,11.29,90,52.67875,20.62,26.72682,0,0,18.84,3.322042,,25700,19530,29760,11240,3,24,24,24,24,24,24,24,24,1,0,0,0,0,30.66,24.18333,18
CO002,2013-05-07T00:00:00,31.2,22.80042,14.94,80.3,48.04459,18.08,26.74923,0,0,22.12,3.866083,,28260,23340,27040,7620,1,24,24,24,24,24,24,24,24,1,0,0,125,0,32.98,25.98375,20.35
CO002,2013-05-08T00:00:00,29.88,22.48417,14.82,82.7,49.27168,14.38,19.2933,0,0,20.14,4.27225,,11960,21210,38710,14490,3,24,24,24,24,24,24,24,24,1,0,0,0,0,29.45,25.305,21.02
CO002,2013-05-09T00:00:00,30.67,22.83083,14.78,83.2,48.58208,25.54,28.37258,0,0,26.32,7.796208,,13670,6500,60680,5480,3,24,24,24,24,24,24,24,24,1,0,0,138,0,32.19,26.10959,20.48
CO002,2013-05-10T00:00:00,29.1,22.43792,13.8,80.8,48.63292,28.88,25.37008,0,0,20.92,5.368625,,8750,9460,52490,15680,3,24,24,24,24,24,24,24,24,1,0,0,0,0,31.59,26.27458,20.91
CO002,2013-05-11T00:00:00,30.09,22.40291,13.8,87.3,48.97458,23.26,28.26873,0,0,19.37,4.313667,,14720,11320,45900,14350,3,24,24,24,24,24,24,24,24,1,0,0,2,0,33.41,27.03917,20.88
CO002,2013-05-12T00:00:00,31.26,22.03917,11.12,82.3,45.19333,14.16,30.22252,0,0,17.32,4.226709,,20870,21240,36390,7790,3,24,24,24,24,24,24,24,24,1,0,0,156,0,34.91,27.615,20.7
CO002,2013-05-13T00:00:00,29.58,22.43667,15.55,87,59.19084,38.42,26.04546,0,0,18.1,6.005708,,6140,3340,62070,14770,3,24,24,24,24,24,24,24,24,1,0,0,0,0,33.94,28.09167,22.71
CO002,2013-05-14T00:00:00,27.97,20.75348,15.15,87.7,60.70087,33.84,22.57205,1.1,240,30.27,8.365957,,8890,11830,40680,18290,3,23,23,23,23,23,23,23,23,0,0,0,0,0,32.36,26.81912,22.92
CO002,2013-05-15T00:00:00,19.22,14.77375,9.71,99.2,82.5475,53.17,10.5651,10.3,420,26.28,8.726957,,1650,9160,67040,8520,3,24,24,24,24,24,24,24,24,1,0,0,0,0,23.09,20.98792,17.13
CO002,2013-05-16T00:00:00,19.33,12.67754,7.478,100,78.12251,38.92,14.37863,3.5,240,33.55,8.905791,,10930,7490,57660,10260,3,24,24,24,24,24,24,24,24,1,0,0,0,0,19.86,16.75375,14.64
CO002,2013-05-17T00:00:00,15.57,11.89583,9.85,97.9,89.13917,68.25,9.267127,6.6,600,38.46,13.59184,,0,150,84980,1270,3,24,24,24,24,24,24,24,24,1,0,0,0,0,15.79,14.685,13.56
CO002,2013-05-18T00:00:00,17.93,11.86196,7.273,98.6,77.73875,43.92,17.96667,1.5,360,39.55,13.47854,,50,130,82360,3840,3,24,24,24,24,24,24,24,24,1,0,0,0,0,17.16,14.0325,11.25
CO002,2013-05-19T00:00:00,18.02,12.795,8.43,97.3,69.38917,42.4,20.38333,2.3,120,33.59,8.698375,,400,820,74290,10840,3,24,24,24,24,24,24,24,24,1,0,0,0,0,19.38,15.40167,11.72
CO002,2013-05-20T00:00:00,20.49,13.83037,6.864,100,68.49458,28.65,23.99269,0.1,60,18.98,3.100625,,21050,19210,27170,18760,3,24,24,24,24,24,24,24,24,1,0,0,0,0,22.64,17.45292,12.27
CO002,2013-05-21T00:00:00,21.52,15.92,11.57,94,66.47543,41.5,17.67995,0.7,120,17.82,4.670291,,33620,19920,29440,3310,1,24,24,24,24,24,24,24,24,1,0,0,0,0,22.75,18.5775,15.19
CO002,2013-05-22T00:00:00,25.97,17.7775,9.25,98.6,63.42418,34.39,25.85036,0,0,25.97,5.289958,,17300,16590,41340,10980,3,24,24,24,24,24,24,24,24,1,0,0,0,0,27.33,20.37708,14.12
CO002,2013-05-23T00:00:00,28.41,20.07292,10.49,88.5,54.03583,31.66,26.99294,0,0,29.04,7.281708,,14070,16250,46330,9680,3,24,24,24,24,24,24,24,24,1,0,0,0,0,30.06,22.885,16.46
CO002,2013-05-24T00:00:00,27.57,19.51083,12.66,88.6,64.11833,39.54,27.18093,0,0,34.33,10.06396,,110,1090,82260,2940,3,24,24,24,24,24,24,24,24,1,0,0,0,0,29.37,23.37916,18.28
CO002,2013-05-25T00:00:00,26.48,18.68125,14.02,90.5,71.06667,42.91,21.66318,0,0,22.76,8.652584,,1570,1310,76080,7370,3,24,24,24,24,24,24,24,24,1,0,0,0,0,28.82,22.82792,18.94
CO002,2013-05-26T00:00:00,25.48,18.3375,12.93,94.6,71.01041,43.38,22.81613,0,0,31.96,10.86637,,0,210,79330,6860,3,24,24,24,24,24,24,24,24,1,0,0,0,0,27.79,22.54458,18.85
CO002,2013-05-27T00:00:00,23.67,18.22125,14.31,93.6,62.96707,28.63,25.19668,0,0,35.21,14.724,,120,2030,83970,310,3,24,24,24,24,24,24,24,24,1,0,0,0,0,27.64,22.67167,19.23
CO002,2013-05-28T00:00:00,21.82,16.4775,10.77,91.9,68.48416,51.2,21.71197,0,0,30.52,12.3245,,0,190,78100,8110,3,24,24,24,24,24,24,24,24,1,0,0,0,0,25.29,21.24333,17.37
CO002,2013-05-29T00:00:00,23.67,17.56625,10.02,93.8,51.17749,24.4,31.37216,0,0,28.19,11.90467,,330,90,61270,24680,3,24,24,24,24,24,24,24,24,1,0,0,0,0,28.34,22.19,16.36
CO002,2013-05-30T00:00:00,26.21,19.74625,12.55,80.4,46.32542,24.79,31.85577,0,0,22.58,5.292125,,29110,21540,21790,13730,1,24,24,24,24,24,24,24,24,1,0,0,0,0,31.81,24.81833,18.5
CO002,2013-05-31T00:00:00,28.85,19.79208,9.24,75.4,40.84958,15.67,31.06992,0,0,27.98,5.565333,,27220,12200,24730,21360,1,24,24,24,24,24,24,24,24,1,0,0,0,0,32.94,25.63917,18.76
CO002,2013-06-01T00:00:00,28.65,20.68542,12.01,58.16,35.51126,18.45,32.06517,0,0,19.79,5.50525,,57910,24130,2620,1510,1,24,24,24,24,24,24,24,24,1,0,0,0,0,32.53,25.90875,19.54
CO002,2013-06-02T00:00:00,31.86,22.93417,13.3,58.42,34.26167,15.39,31.77594,0,0,16.05,4.097583,,39750,36480,5950,4070,1,24,24,24,24,24,24,24,24,1,0,0,242,0,34.97,27.42875,20.4
CO002,2013-06-03T00:00:00,31.65,22.88833,11.38,67.95,36.04792,13.96,31.61922,0,0,24.94,4.227791,,18000,17170,38520,12630,3,24,24,24,24,24,22,24,24,1,0,0,311,0,34.95,27.82454,21.49
CO002,2013-06-04T00:00:00,32.4,24.13333,13.27,62.28,32.98667,13.77,31.24192,0,0,28.54,5.385667,,12650,8080,45770,19790,3,24,24,24,24,24,19,24,24,1,0,0,374,0,34.46,27.53947,22.46
CO002,2013-06-05T00:00:00,29.98,23.44584,16.83,73.52,47.30708,31.36,29.1957,0,0,32.78,11.41925,,3930,3620,73480,5340,3,24,24,24,24,24,24,24,24,1,0,0,0,0,34.73,29.19417,24.28
CO002,2013-06-06T00:00:00,24.66,18.79833,15.1,85.2,65.34334,44.78,23.15368,0,0,31.96,11.56234,,160,4080,79800,2360,3,24,24,24,24,24,24,24,24,1,0,0,0,0,30.42,26.1925,23.24
CO002,2013-06-07T00:00:00,23.47,18.07042,14.05,81.7,58.08708,32.72,21.99033,0,0,38.35,12.70896,,10,680,81770,3940,3,24,24,24,24,24,24,24,24,1,0,0,0,0,28.42,24.315,21.31
CO002,2013-06-08T00:00:00,21.74,16.38667,11.4,83.6,61.48876,39.47,19.58852,0,0,24.31,9.663875,,890,200,81930,3380,3,24,24,24,24,24,24,24,24,1,0,0,0,0,28.02,23.00167,19.73
CO002,2013-06-09T00:00:00,21.79,16.94792,11.52,87.8,66.5129,45.62,14.62071,0,0,21.66,7.546709,,10,160,74410,11820,3,24,24,24,24,24,24,24,24,1,0,0,0,0,25.49,21.87708,18.8
CO002,2013-06-10T00:00:00,27.2,20.38417,12.59,88.6,59.74542,38.41,29.33892,0,0,22.26,6.636792,,7770,6220,60530,11820,3,24,24,24,24,24,24,24,24,1,0,0,0,0,31.96,25.08208,18.75
CO002,2013-06-11T00:00:00,31.62,23.18958,13.47,87.8,49.16458,22.49,30.93608,0,0,18.38,5.45475,,13750,7060,53360,12080,3,24,24,24,24,24,22,24,24,1,0,0,273,0,34.51,27.10682,20.88
CO002,2013-06-12T00:00:00,36.02,26.20375,15.43,69.52,40.09875,19.07,30.93773,0,0,17.89,4.377708,,22690,20620,37400,5630,3,24,24,24,24,24,18,24,24,1,0,0,539,0,34.58,27.97056,23.12
CO002,2013-06-13T00:00:00,36.4,28.41084,18.85,79.64,44.66958,20.46,30.49621,0,0,20.78,5.538167,,10110,9400,55710,11120,3,24,24,24,24,24,16,24,24,1,0,0,582,0,34.78,29.47625,25.9
CO002,2013-06-14T00:00:00,36.47,28.47083,18.85,69.1,38.03417,19.86,30.41993,0,0,22.23,5.473458,,11600,7010,53210,14540,3,24,24,24,24,24,15,24,24,1,0,0,595,0,34.5,29.75667,26.58
CO002,2013-06-15T00:00:00,36.7,28.48792,19.02,70.07,38.46833,18.62,30.7296,0,0,23.21,6.359207,,7850,5980,63110,9420,3,24,24,24,24,24,15,24,24,1,0,0,590,0,34.65,30.15467,26.95
CO002,2013-06-16T00:00:00,35.7,27.57542,17.57,64.4,36.6925,21.57,30.75433,0,0,27.31,8.171332,,13760,9440,54360,8790,3,24,24,24,24,24,15,24,24,1,0,0,575,0,34.12,29.88667,26.62
CO002,2013-06-17T00:00:00,25.37,21.76208,16.66,59.2,48.1925,29.33,19.16062,0,0,32.46,11.36354,,1100,540,81340,3380,3,24,24,24,24,24,24,24,24,1,0,0,0,0,31.28,28.69333,25.87
CO002,2013-06-18T00:00:00,21.25,17.49083,14.19,79.7,59.60667,43.29,22.40042,0,0,39.8,12.33321,,10,230,81430,4730,3,24,24,24,24,24,24,24,24,1,0,0,0,0,28.99,25.14417,22.11
CO002,2013-06-19T00:00:00,26.62,19.58958,14.24,94.1,63.215,32.73,26.27747,1,240,23.96,6.482251,,1660,2560,72030,10130,3,24,24,24,24,24,24,24,24,1,0,0,0,0,31.89,25.57458,20.66
CO002,2013-06-20T00:00:00,30.13,22.66709,13.41,88.6,50.41416,24.95,31.0081,0,0,21.66,5.228209,,11360,12450,53300,9210,3,24,24,24,24,24,22,24,24,1,0,0,13,0,34.91,27.65818,21.55
CO002,2013-06-21T00:00:00,30.96,24.02625,15.04,76.9,43.53041,23.5,24.38602,0,0,20.64,5.0445,,10470,6690,52880,16280,3,24,24,24,24,24,24,24,24,1,0,0,258,0,33.78,28.76666,23.61
CO002,2013-06-22T00:00:00,35.28,25.6125,14.36,72.23,39.97667,18.26,31.00681,0,0,18.2,3.486,,24230,27570,26410,8070,2,24,24,24,24,24,17,24,24,1,0,0,503,0,34.82,27.83353,23.28
CO002,2013-06-23T00:00:00,36.57,27.14583,15.87,60.86,35.11666,17.97,30.95525,0,0,19.62,5.603167,,14320,12180,52040,7830,3,24,24,24,24,24,16,24,24,1,0,0,575,0,34.51,29.28375,25.31
CO002,2013-06-24T00:00:00,37.89,28.38,18.31,56.34,33.88583,16.72,30.64784,0,0,26.88,5.264708,,22130,20290,37980,5960,3,24,24,24,24,24,14,24,24,1,0,0,615,0,34.08,29.57929,26.52
CO002,2013-06-25T00:00:00,37.38,27.67583,18.31,67.13,39.71458,12.72,30.72677,0,0,28.08,6.272959,,20580,19550,41110,5090,3,24,24,24,24,24,14,24,24,1,0,0,559,0,33.99,30.07428,27.14
CO002,2013-06-26T00:00:00,35.51,26.65208,17.71,72.75,43.30875,23.48,30.33151,0,0,24.63,7.759374,,13750,11230,59000,2380,3,24,24,24,24,24,15,24,24,1,0,0,524,0,34.37,30.174,27.09
CO002,2013-06-27T00:00:00,35.95,26.66333,17.44,74.39,42.09542,19.38,29.97315,0,0,22.47,7.381792,,21580,10260,47840,6570,3,24,24,24,24,24,15,24,24,1,0,0,518,0,34.48,29.742,26.82
CO002,2013-06-28T00:00:00,34.03,26.27416,17.94,72.88,43.8575,24.94,29.34291,0,0,23.46,6.947625,,4110,8440,64170,9530,3,24,24,24,24,24,15,24,24,1,0,0,456,0,34.27,30.21067,27.26
CO002,2013-06-29T00:00:00,36.43,27.39125,17.81,59.18,33.20708,11.5,29.83477,0,0,21.31,6.090418,,34840,15450,32140,3920,1,24,24,24,24,24,16,24,24,1,0,0,593,0,34.75,30.12562,26.75
CO002,2013-06-30T00:00:00,37.41,27.76,16.89,64.86,32.40541,10.89,30.19497,0,0,25.19,6.026166,,28230,17690,35720,4740,3,24,24,24,24,24,15,24,24,1,0,0,631,0,34.92,29.924,26.57
CO002,2013-07-01T00:00:00,35.52,27.46542,18.11,61.36,35.62125,18.88,29.46034,0,0,27.38,7.617708,,15130,10160,56440,4610,3,24,24,24,24,24,15,24,24,1,0,0,586,0,34.96,30.44533,27.29
CO002,2013-07-02T00:00:00,32.88,26.34834,18.98,96.8,54.85833,31.76,27.76972,5.5,60,28.08,8.509957,,4580,5460,68790,7530,3,24,24,24,24,24,24,24,24,1,0,0,384,0,34.57,30.92625,27.09
CO002,2013-07-03T00:00:00,38.5,28.73542,19.19,75.41,42.98874,16.31,29.67513,0,0,12.35,3.522083,,18450,19920,41800,6150,3,24,24,24,24,24,16,24,24,1,0,0,628,0,34.93,29.01062,25.34
CO002,2013-07-04T00:00:00,40.04,30.01917,19.22,69.5,36.06833,11.43,29.9537,0,0,27.02,4.133334,,21680,25950,29890,8820,3,24,24,24,24,24,13,24,24,1,0,0,736,0,34.03,29.80462,27.04
CO002,2013-07-05T00:00:00,39.14,29.59542,20.55,61.67,37.51541,16.47,29.94516,0,0,30.83,5.886834,,18010,14450,43580,10150,3,24,24,24,24,24,13,24,24,1,0,0,656,0,34.87,31.16077,28.65
CO002,2013-07-06T00:00:00,40.04,30.14292,18.88,64.4,32.93291,12.08,30.72884,0,0,23.6,4.991625,,38960,30850,14450,2060,1,24,24,24,24,24,13,24,24,1,0,0,735,0,34.59,31.08231,28.41
CO002,2013-07-07T00:00:00,40.96,29.65167,17.93,67.77,35.63917,12.03,30.18025,0,0,20.89,3.714875,,22460,26170,29020,8600,3,24,24,24,24,24,11,24,24,1,0,0,695,0,33.44,30.61091,28.43
CO002,2013-07-08T00:00:00,39.7,29.59917,18.27,64.68,34.34333,13.46,29.98565,0,0,24.77,5.359293,,19470,18400,41850,5980,3,24,24,24,24,24,12,24,24,1,0,0,667,0,34.98,31.48334,28.96
CO002,2013-07-09T00:00:00,39.04,29.3825,19.84,55.62,34.56875,16.09,25.94944,0.1,60,39.16,7.40625,,14090,5750,55190,11290,3,24,24,24,24,24,14,24,24,1,0,0,648,0,34.13,31.70714,29.25
CO002,2013-07-10T00:00:00,38.63,30.49292,20.31,74.1,36.84249,14.98,29.07705,0,0,27.34,7.997541,,14230,10620,56400,5130,3,24,24,24,24,24,13,24,24,1,0,0,763,0,34.4,31.03538,28.83
CO002,2013-07-11T00:00:00,37.62,29.505,20.11,52.18,29.45876,13.45,29.81579,0,0,30.31,8.424708,,8690,8310,62640,6750,3,24,24,24,24,24,14,24,24,1,0,0,626,0,34.62,31.70429,29
CO002,2013-07-12T00:00:00,35.79,27.40125,18.88,69.56,42.27958,19.79,28.60211,0,0,26.85,8.401667,,7560,7120,60030,11630,3,24,24,24,24,24,14,24,24,1,0,0,520,0,34.19,30.91357,28.39
CO002,2013-07-13T00:00:00,31.14,24.36459,17.88,91.5,58.83625,31.97,29.76242,0,0,26.92,10.21067,,60,3090,79050,4190,3,24,24,24,24,24,17,24,24,1,0,0,187,0,34.37,30.53765,27.42
CO002,2013-07-14T00:00:00,32.74,24.96042,18.51,91.1,57.54834,21.25,27.52043,0,0,21.24,8.586915,,250,2170,79220,4750,3,24,24,24,24,24,16,24,24,1,0,0,347,0,33.77,29.60187,27.07
CO002,2013-07-15T00:00:00,35.65,27.14667,19.56,86.9,53.40791,21.07,29.45185,0,0,19.69,5.558583,,5780,8550,66280,5710,3,24,24,24,24,24,14,24,24,1,0,0,511,0,33.95,30.09714,27.54
CO002,2013-07-16T00:00:00,36.7,28.34042,19.43,78.11,41.62875,14.1,29.7535,0,0,18.59,5.4055,,8040,8260,63870,6140,3,24,24,24,24,24,14,24,24,1,0,0,551,0,34.63,30.77,28.14
CO002,2013-07-17T00:00:00,37.51,29.10292,19.12,63.07,34.16542,12.58,29.47623,0,0,25.9,5.857667,,16930,10100,48780,10460,3,24,24,24,24,24,13,24,24,1,0,0,636,0,34.3,30.88692,28.32
CO002,2013-07-18T00:00:00,37.71,29.43417,19.77,65.43,34.60375,13.31,29.59611,0,0,25.19,6.575834,,12960,10280,55510,7620,3,24,24,24,24,24,13,24,24,1,0,0,678,0,34.77,31.37692,28.79
CO002,2013-07-19T00:00:00,37.31,29.31292,19.29,51.36,31.02959,17.21,28.97893,0,0,25.37,6.935917,,19430,16480,39880,10440,3,24,24,24,24,24,13,24,24,1,0,0,714,0,34.91,31.35538,28.69
CO002,2013-07-20T00:00:00,35.82,28.31999,21.37,71.55,48.195,23.75,28.84047,0,0,29.28,10.13513,,1090,2440,75860,7000,3,24,24,24,24,24,14,24,24,1,0,0,521,0,34.76,31.92286,29.46
CO002,2013-07-21T00:00:00,34.98,27.64125,20.55,74.44,50.21959,26.65,28.49259,0,0,26.71,9.106751,,1700,4960,74400,5290,3,24,24,24,24,24,14,24,24,1,0,0,515,0,34.34,31.39643,28.93
CO002,2013-07-22T00:00:00,36.46,28.93625,20.82,76.59,47.43042,23.09,28.70658,0,0,24.91,6.696084,,8360,8160,59180,10600,3,24,24,24,24,24,13,24,24,1,0,0,626,0,34.81,31.26769,28.93
CO002,2013-07-23T00:00:00,35.96,29.0475,22.31,77.89,46.85709,19.31,27.58778,0,0,26.92,8.440457,,5090,6110,69570,5610,3,24,24,24,24,24,14,24,24,1,0,0,593,0,34.77,32.10571,29.98
CO002,2013-07-24T00:00:00,37.62,29.35459,20.31,70.41,40.01001,15.02,29.20397,0,0,25.79,6.066875,,12770,12600,54630,6300,3,24,24,24,24,24,13,24,24,1,0,0,629,0,34.95,31.47,28.98
CO002,2013-07-25T00:00:00,37.18,29.54124,20.48,63.26,36.88375,22.51,29.17922,0,0,28.01,8.198625,,13490,7770,57170,7870,3,24,24,24,24,24,13,24,24,1,0,0,639,0,34.95,31.78077,29.36
CO002,2013-07-26T00:00:00,33.73,26.93208,19.8,68.86,47.20459,28.59,28.5211,0,0,34.86,9.588083,,1100,890,73370,8220,3,24,24,24,24,24,15,24,24,1,0,0,407,0,34.58,31.56,28.89
CO002,2013-07-27T00:00:00,28.07,22.51,17.66,85.1,61.01208,31.53,22.07935,0,0,32.63,12.88904,,0,160,85040,1200,3,24,24,24,24,24,24,24,24,1,0,0,0,0,34.71,30.56708,27.3
CO002,2013-07-28T00:00:00,28.82,23.15042,17.76,86.4,56.18624,31.95,21.31098,0,0,23.5,8.324584,,290,3440,78340,4320,3,24,24,24,24,24,24,24,24,1,0,0,0,0,33.8,29.53916,25.69
CO002,2013-07-29T00:00:00,34.52,25.24084,15.23,76.55,41.76334,12.61,30.01806,0,0,12.67,3.240292,,31680,29970,13300,11330,1,24,24,24,24,24,16,24,24,1,0,0,444,0,34.15,28.10625,24.28
CO002,2013-07-30T00:00:00,38.59,27.56917,15.18,56.1,31.35417,13.14,29.70814,0,0,22.19,3.872,,38380,28510,16340,3000,1,24,24,24,24,24,14,24,24,1,0,0,635,0,34.65,28.92714,25.51
CO002,2013-07-31T00:00:00,39.95,29.46708,18.41,54.02,29.12875,11.15,29.25022,0,0,22.09,6.384417,,21860,17150,42660,4530,3,24,24,24,24,24,14,24,24,1,0,0,697,0,34.92,30.74357,27.73
CO002,2013-08-01T00:00:00,40.33,29.96667,18.85,56.34,30.77833,12.49,27.31297,0,0,25.19,6.145583,,19350,15580,44290,7160,3,24,24,24,24,24,13,24,24,1,0,0,798,0,34.36,30.85077,28.29
CO002,2013-08-02T00:00:00,37.49,30.155,21.8,58.38,34.79333,20.83,27.39329,0,0,30.48,8.137458,,4360,5010,65930,11020,3,24,24,24,24,24,14,24,24,1,0,0,721,0,34.92,31.99857,29.52
CO002,2013-08-03T00:00:00,37.92,30.25958,23.15,40.61,26.53042,13.36,27.4828,0,0,22.61,7.824875,,1360,1560,74790,8580,3,24,24,24,24,24,14,24,24,1,0,0,636,0,34.62,31.72571,29.41
CO002,2013-08-04T00:00:00,38.97,29.005,17.58,44.34,22.42958,10.02,28.81265,0,0,23.6,5.773959,,19110,18600,42100,6560,3,24,24,24,24,24,14,24,24,1,0,0,709,0,34.77,30.65571,27.6
