cod_est,FECHA,T_Max,T_Med,T_Min,H_R_Max,H_R_Med,H_R_Min,PromedioDeRadiacion,SumaDeLluvia,V_Max,V_Med,V_Min,SumaDeCV1,SumaDeCV2,SumaDeCV3,SumaDeCV4,PromedioDeDireccion
AL001,2018-06-18T00:00:00,29.61,24.6525,19.22,63.3,46.3095833333333,32.3,1.2672123,0,27.45,9.24016666666667,0,587,854,0,0,1.75
AL001,2018-06-19T00:00:00,27.25,23.8108333333333,19.25,69.25,51.7620833333333,37.49,1.2523983,0,25.2,10.1072083333333,0,408,1031,0,0,1.83333333333333
AL001,2018-06-20T00:00:00,28.6,25.0295833333333,19.96,58.88,44.7325,35.01,1.25500455,0,25.65,10.3915833333333,0,680,756,0,0,1.58333333333333
AL001,2018-06-21T00:00:00,29.85,25.5083333333333,20.36,60.38,44.1704166666667,30.57,1.24225305,0,26.1,9.77520833333333,0,369,1068,0,0,1.875
AL001,2018-06-22T00:00:00,31.37,25.8875,19.76,57.42,39.8070833333333,24.9,1.1898558,0,23.85,9.42366666666667,0,357,1079,1,0,1.91666666666667
AL001,2018-06-23T00:00:00,32.38,26.865,21.31,51.35,37.2479166666667,20.85,1.2049506,0,28.35,10.7041666666667,0,631,807,0,0,1.625
AL001,2018-06-24T00:00:00,30.73,27.1270833333333,22.86,65.98,42.52625,33.75,1.1731902,0,29.25,11.9313333333333,0,429,915,88,8,1.91666666666667
AL001,2018-06-25T00:00:00,30.59,25.3558333333333,21.44,77.01,56.1470833333333,35.25,1.16655495,0,22.95,5.97854166666667,0,159,485,775,19,2.45833333333333
AL001,2018-06-26T00:00:00,30.22,24.3495833333333,19.12,88.6,63.74125,45.17,1.18255215,0,20.25,5.59054166666667,0,301,350,764,23,2.375
AL001,2018-06-27T00:00:00,29.31,23.5820833333333,18.34,89.7,67.75875,45.42,1.1993604,0,22.5,6.40929166666666,0,201,152,1064,20,2.66666666666667
AL001,2018-06-28T00:00:00,27.83,23.3483333333333,19.25,93,74.4570833333333,54.8,1.1436069,1.3,23.85,7.13933333333333,0,37,99,1218,83,3.04166666666667
AL001,2018-06-29T00:00:00,29.65,24.31,19.39,90.1,69.54,46.68,1.18633335,0,18.45,7.15295833333333,0,356,987,93,0,1.95833333333333
AL001,2018-06-30T00:00:00,28.4,24.57375,21.27,82.1,66.56375,54.14,0.83165265,0,23.4,7.79116666666667,0,193,539,693,15,2.375
AL001,2018-07-01T00:00:00,27.56,23.52375,18.1,89.7,62.6916666666667,38.61,1.26421425,0,35.1,10.799375,0,0,142,1262,34,2.91666666666667
AL001,2018-07-02T00:00:00,26.45,21.2979166666667,15.98,91.5,72.4645833333334,49.51,1.2883812,0,25.65,8.32354166666667,0,53,97,1194,98,2.875
AL001,2018-07-03T00:00:00,32.28,23.2716666666667,15.67,95.4,65.2604166666667,29.17,1.07535105,0,14.85,3.783375,0,195,45,1113,84,2.66666666666667
AL001,2018-07-04T00:00:00,29.88,22.5758333333333,16.68,92.9,66.4345833333333,28.03,1.20613875,0,21.15,4.46916666666667,0,2,22,985,433,3.125
AL001,2018-07-05T00:00:00,29.71,22.8295833333333,14.86,89.9,63.6566666666667,34.74,1.28470755,0,15.3,3.43145833333333,0,16,168,658,535,3.04166666666667
AL001,2018-07-06T00:00:00,32.41,25.01,17.02,89.4,52.5620833333333,24.31,1.20486585,0,15.75,4.95341666666667,0,439,828,33,138,2.08333333333333
AL001,2018-07-07T00:00:00,33.93,26.9145833333333,21.07,58.04,40.555,23.47,0.95257995,0,25.65,8.32508333333333,0,654,696,8,77,1.66666666666667
AL001,2018-07-08T00:00:00,31.44,26.7225,21.95,76.46,52.8720833333333,27.53,1.1833593,0,21.15,5.923875,0,451,793,130,66,2.16666666666667
AL001,2018-07-09T00:00:00,32.48,26.1795833333333,20.74,89,65.6279166666667,40.56,1.1885811,0,11.7,2.62916666666667,0,99,347,934,59,2.66666666666667
AL001,2018-07-10T00:00:00,30.9,24.5770833333333,19.52,91.8,68.8325,34.35,1.2201072,0,20.7,4.817375,0,4,185,1151,95,2.91666666666667
AL001,2018-07-11T00:00:00,30.66,24.3104166666667,18.31,92.3,68.1795833333333,47.29,1.1990118,0,23.4,7.24354166666667,0,31,297,1078,34,2.83333333333333
AL001,2018-07-12T00:00:00,31.81,25.23375,18.17,84.3,66.8258333333333,46.05,1.1604987,0,18.9,4.641625,0,275,484,624,56,2.33333333333333
AL001,2018-07-13T00:00:00,30.29,25.59125,21.81,78.47,66.90375,54.14,0.8473716,0,20.25,5.43875,0,304,254,846,33,2.41666666666667
AL001,2018-07-14T00:00:00,30.12,24.8725,19.52,82.2,61.0758333333333,33.92,1.1683875,0,22.95,7.797625,0,163,248,1015,12,2.625
AL001,2018-07-15T00:00:00,28,22.8591666666667,18.04,92.1,68.9291666666667,47.43,1.0285047,0,32.85,9.688,0,24,92,1299,21,2.95833333333333
AL001,2018-07-16T00:00:00,27.19,22.1445833333333,15.77,88.3,66.3233333333333,46.64,1.24542015,0,24.3,6.58758333333333,0,225,164,1024,27,2.58333333333333
AL001,2018-07-17T00:00:00,31.74,25.6420833333333,16.25,86.3,41.5120833333333,14.17,1.1358339,0,23.85,8.31495833333333,0,591,760,87,0,1.66666666666667
AL001,2018-07-18T00:00:00,33.93,28.31875,23.13,76.59,41.4625,24.78,1.11975225,0,22.05,7.72554166666667,0,532,210,657,39,2.08333333333333
AL001,2018-07-19T00:00:00,30.76,24.8816666666667,20.94,84.6,66.15,37.17,0.90581895,0,25.2,7.13158333333333,0,92,181,1131,32,2.79166666666667
AL001,2018-07-20T00:00:00,29.61,23.5758333333333,19.15,92.2,71.2016666666667,44.34,0.86842935,0,24.75,7.65345833333333,0,112,151,1155,24,2.91666666666667
AL001,2018-07-21T00:00:00,33.16,25.2383333333333,18.58,82.9,62.02125,37.54,1.10532405,0,18.9,4.949625,0,329,438,659,11,2.29166666666667
AL001,2018-07-22T00:00:00,30.96,25.8708333333333,21.54,88.8,68.65375,50.02,1.0917528,0,19.8,7.07741666666667,0,344,1071,24,0,1.95833333333333
AL001,2018-07-23T00:00:00,31.3,25.7279166666667,21.41,89.8,69.5320833333333,43.34,1.1498229,0,18.45,7.462875,0,177,950,301,11,2.20833333333333
AL001,2018-07-24T00:00:00,26.58,22.1420833333333,18.47,97.1,82.3116666666667,66.49,1.0758939,0,25.2,9.66566666666667,0,0,21,1372,45,3
AL001,2018-07-25T00:00:00,33.16,24.695,17.26,94.6,71.14375,40.63,1.1573532,0,19.8,5.47945833333333,0,244,366,818,10,2.45833333333333
AL001,2018-07-26T00:00:00,30.56,24.9658333333333,20.16,88.6,72.8204166666667,55.53,1.1583435,0,22.5,5.46975,0,277,179,949,30,2.66666666666667
AL001,2018-07-27T00:00:00,30.09,24.9070833333333,19.39,85.1,67.4891666666667,49.64,1.14786645,0,21.6,6.021625,0,127,483,807,22,2.45833333333333
AL001,2018-07-28T00:00:00,30.36,24.5770833333333,17.63,96.6,67.7645833333333,46.97,1.1734056,0,24.75,7.58275,0,67,104,1240,24,2.875
AL001,2018-07-29T00:00:00,29.71,24.3766666666667,17.9,90.8,69.32375,50,1.18585155,0,26.1,7.43491666666667,0,133,92,1200,11,2.75
AL001,2018-07-30T00:00:00,30.96,25.0429166666667,18.27,89.9,64.0870833333333,43.76,1.16301705,0,21.6,5.93233333333333,0,47,251,1138,5,2.79166666666667
AL001,2018-07-31T00:00:00,34.61,26.9091666666667,19.18,86.1,58.0533333333333,32.42,1.15007685,0.1,14.4,4.57541666666667,0,583,670,186,0,1.79166666666667
AL001,2018-08-01T00:00:00,34.98,28.2558333333333,20.36,92.4,47.15375,15.12,1.15619565,0,25.2,9.20616666666667,0,670,771,0,0,1.66666666666667
AL001,2018-08-02T00:00:00,34.81,28.75875,23.77,66.37,47.7058333333333,28.49,1.15211325,0,22.05,9.970125,0,266,1173,0,0,2
AL001,2018-08-03T00:00:00,32.11,26.8125,19.62,95.4,64.5479166666667,49.2,1.07779305,0,21.15,5.88383333333333,0,154,230,1033,21,2.70833333333333
AL001,2018-08-04T00:00:00,35.76,28.5516666666667,22.01,88.1,55.6375,25.74,1.1022558,0,16.65,4.97154166666667,0,425,677,341,0,1.91666666666667
AL001,2018-08-05T00:00:00,34.68,28.8908333333333,21.17,80.1,49.3008333333333,28.6,1.07702175,0,21.6,5.00883333333333,0,385,268,773,17,2.29166666666667
AL001,2018-08-06T00:00:00,34.71,29.6941666666667,23.7,54.76,42.73125,29.07,1.0447023,0,20.7,5.80145833333333,0,661,93,653,33,2
AL001,2018-08-07T00:00:00,36.23,30.0220833333333,23.29,76.41,46.1729166666667,24.03,0.973764,0,21.6,5.47958333333333,0,360,438,571,73,2.33333333333333
AL001,2018-08-08T00:00:00,35.05,28.7883333333333,23.46,84.6,61.28625,26.22,0.9848118,0,17.55,5.50745833333333,0,403,908,106,23,1.875
AL001,2018-08-09T00:00:00,29.88,25.98625,21.51,88.2,71.8216666666667,56.06,1.05511155,0,27.9,8.64825,0,70,112,1166,91,2.875
AL001,2018-08-10T00:00:00,31.98,26.3379166666667,19.12,92.2,67.49,42.63,1.0273785,0,26.55,9.65225,0,491,755,189,1,1.95833333333333
AL001,2018-08-11T00:00:00,32.35,27.86875,24.91,81.9,65.2145833333333,48.62,0.99907695,0,28.35,11.6975416666667,1.35,764,675,0,0,1.5
AL001,2018-08-12T00:00:00,33.29,27.4404166666667,23.19,88.9,67.0008333333333,46.49,1.05185535,0,18.45,8.52166666666666,0,171,814,438,15,2.33333333333333
AL001,2018-08-13T00:00:00,29.07,24.6158333333333,20.9,91.3,78.35,62.8,1.0434414,0,24.3,8.056625,0,33,115,1254,35,2.875
AL001,2018-08-14T00:00:00,33.43,26.62,18.88,92.7,66.7870833333333,43.67,1.048245,0,18.9,5.51033333333333,0,423,735,252,29,1.95833333333333
AL001,2018-08-15T00:00:00,31.67,26.9929166666667,22.72,86.5,69.7479166666667,49.56,1.02362325,0,22.05,6.06908333333333,0,330,1091,18,0,1.875
AL001,2018-08-16T00:00:00,32.01,26.59,21.75,87.3,66.37,43.45,0.7846395,0,17.55,4.74141666666667,0,289,747,388,13,2.125
AL001,2018-08-17T00:00:00,31.23,25.8991666666667,19.72,88.5,64.6983333333333,41.34,0.93578505,0,22.05,5.03366666666667,0,386,404,635,11,2.20833333333333
AL001,2018-08-18T00:00:00,30.22,26.2,23.53,78.85,65.1108333333333,42.77,1.0095975,0,24.75,10.059125,0,647,792,0,0,1.66666666666667
AL001,2018-08-19T00:00:00,30.09,26.2075,23.43,74.19,63.7745833333333,49.55,0.9948906,0,31.95,14.09,2.25,796,642,0,0,1.5
AL001,2018-08-20T00:00:00,30.36,26.27375,22.35,77.35,60.0208333333333,38.92,1.01454945,0,23.85,9.00525,0,494,945,0,0,1.79166666666667
AL001,2018-08-21T00:00:00,31.3,26.5029166666667,20.73,81.4,53.375,28.77,1.0341174,0,22.05,7.556,0,506,910,23,0,1.79166666666667
AL001,2018-08-22T00:00:00,32.41,26.58875,20.47,83.8,52.2525,30.12,1.0144092,0,20.25,4.65633333333333,0,557,632,250,1,1.875
AL001,2018-08-23T00:00:00,31.03,25.2208333333333,19.18,88.5,67.45375,41.24,0.9494055,0,23.4,5.51441666666667,0,169,390,862,21,2.5
AL001,2018-08-24T00:00:00,31.84,26.0495833333333,20.7,93.4,61.7295833333333,31.69,0.98154,0,23.85,6.03233333333333,0,100,87,1242,12,2.79166666666667
AL001,2018-08-25T00:00:00,34.47,27.0275,20.43,89.6,54.5741666666667,20.84,0.96799365,0,20.25,5.84325,0,335,194,886,22,2.375
AL001,2018-08-26T00:00:00,32.08,26.7041666666667,21.81,83.3,65.4066666666667,42.29,0.9794931,0,23.4,7.90141666666667,0,570,867,0,0,1.70833333333333
AL001,2018-08-27T00:00:00,31.5,26.2066666666667,21.41,86.7,68.6154166666667,46.66,0.9842667,0,24.75,9.12775,0,276,1086,65,10,2
AL001,2018-08-28T00:00:00,33.56,27.5370833333333,22.65,81.1,60.06125,31.99,0.94956045,0,19.35,7.06054166666667,0,382,985,46,30,2
AL001,2018-08-29T00:00:00,31.27,25.8708333333333,20.4,82.7,63.1025,44.33,0.9419724,0,22.5,5.17420833333333,0,439,347,625,26,2.16666666666667
AL001,2018-08-30T00:00:00,31,26.6975,22.62,85.2,62.60875,42.71,0.94379865,0,26.55,9.09295833333333,0,663,669,106,0,1.70833333333333
AL001,2018-08-31T00:00:00,30.22,26.165,22.35,83.4,69.2029166666667,51.82,0.9600786,0,23.4,9.88608333333333,0,468,971,0,0,1.79166666666667
AL001,2018-09-01T00:00:00,30.49,26.02375,22.72,82.3,68.7041666666667,51.06,0.9536742,0,24.75,11.033,1.8,404,1036,0,0,1.91666666666667
AL001,2018-09-02T00:00:00,32.08,26.0541666666667,20.87,85.6,68.31875,41.53,0.83881125,0,15.75,5.66970833333333,0,387,991,49,11,1.875
AL001,2018-09-03T00:00:00,32.01,25.005,20.06,91.1,75.45875,47.24,0.84389955,0,20.7,5.15025,0,77,323,955,81,2.66666666666667
AL001,2018-09-04T00:00:00,29.38,23.9475,18.98,94.2,74.3058333333334,50.25,0.9283575,0,24.3,6.358,0,74,293,1053,17,2.70833333333333
AL001,2018-09-05T00:00:00,27.59,22.91625,17.56,91.8,74.2654166666667,47.5,0.9794607,0,27.9,8.487375,0,0,24,1067,349,3.25
AL001,2018-09-06T00:00:00,28.74,22.8520833333333,17.63,95,74.0066666666667,42.98,0.9317793,0,25.2,7.70195833333333,0,1,31,1317,91,3.04166666666667
AL001,2018-09-07T00:00:00,30.96,24.2733333333333,18.78,90.2,66.19625,38.58,0.9230859,0,20.25,5.29483333333333,0,431,501,485,23,2.125
AL001,2018-09-08T00:00:00,28.87,23.7970833333333,19.01,83.5,63.9108333333333,43.23,0.5435058,12.2,31.5,11.9089583333333,1.8,1007,245,3,30,1.125
AL001,2018-09-09T00:00:00,27.59,23.5866666666667,20.94,86.7,71.1154166666667,58.88,0.3699621,0.2,22.05,5.85175,0,629,507,183,29,1.66666666666667
AL001,2018-09-10T00:00:00,28.1,23.3166666666667,17.19,94.1,73.44875,54.82,0.7322646,0,28.35,8.152375,0,427,832,154,27,1.95833333333333
AL001,2018-09-11T00:00:00,28.67,24.9991666666667,22.35,81.2,67.5,57.89,0.4737189,0.2,25.65,11.2935833333333,1.8,1276,159,0,0,1.04166666666667
AL001,2018-09-12T00:00:00,30.46,25.2258333333333,22.04,87.3,73.9283333333333,53.94,0.65832165,0,22.05,7.07775,0,582,715,140,0,1.70833333333333
AL001,2018-09-13T00:00:00,29.38,23.1929166666667,17.8,95.1,80.7091666666667,66.43,0.77562255,0,20.7,4.11870833333333,0,152,497,773,16,2.5
AL001,2018-09-14T00:00:00,28.6,24.03875,18.94,91.6,73.7266666666667,51.95,0.8534919,4,23.4,6.72066666666667,0,539,765,0,3,1.70833333333333
AL001,2018-09-15T00:00:00,27.69,22.4370833333333,19.14,88.9,79.6275,58.31,0.5568606,6.3,20.25,7.15,0,908,472,0,1,1.29166666666667
AL001,2018-09-16T00:00:00,29.01,23.6129166666667,19.65,88.3,73.00125,51.43,0.70624245,0,21.6,7.220375,0,591,849,1,0,1.75
AL001,2018-09-17T00:00:00,27.89,24.6029166666667,21.03,87.3,73.43375,62.52,0.6976686,0,22.5,8.41183333333333,0,649,766,0,1,1.54166666666667
AL001,2018-09-18T00:00:00,30.05,24.2333333333333,19.85,90.1,75.1879166666667,53.15,0.8308425,0,22.05,5.28508333333333,0,192,506,733,6,2.41666666666667
AL001,2018-09-19T00:00:00,29.95,22.1883333333333,18.03,93.9,84.7979166666667,58.97,0.4769886,12.3,18.45,2.47841666666667,0,370,922,133,16,1.83333333333333
AL001,2018-09-20T00:00:00,28.91,22.34,16.72,96.4,80.7975,57.85,0.7957107,0.1,13.95,2.86208333333333,0,537,735,121,47,1.79166666666667
AL001,2018-09-21T00:00:00,27.86,21.6091666666667,15.67,95.7,81.64875,52.27,0.82687095,0,21.15,4.941125,0,72,582,773,12,2.5
AL001,2018-09-22T00:00:00,30.69,23.1308333333333,16.52,93.6,69.17125,33.25,0.8320404,0,15.3,3.95920833333333,0,626,812,2,0,1.66666666666667
AL001,2018-09-23T00:00:00,32.18,25.17625,17.56,69.17,46.28,22.97,0.84355245,0,21.6,5.91120833333333,0,837,603,0,0,1.45833333333333
AL001,2018-09-24T00:00:00,34.27,26.0591666666667,18.68,67.82,45.9875,20.04,0.83199045,0,13.5,3.71620833333333,0,703,724,13,0,1.54166666666667
AL001,2018-09-25T00:00:00,29.38,24.8125,21.47,81.6,69.01125,54.59,0.76626135,0,22.95,9.20516666666667,0,568,872,0,0,1.75
AL001,2018-09-26T00:00:00,29.18,24.3416666666667,21.84,83.1,68.7783333333333,46.65,0.75825225,0.5,32.4,11.2878333333333,0.9,781,654,0,0,1.5
AL001,2018-09-27T00:00:00,27.46,23.2829166666667,20.26,87.6,66.7179166666667,41.98,0.80169675,1,29.7,12.8675416666667,1.8,943,391,0,0,1.29166666666667
AL001,2018-09-28T00:00:00,26.48,22.0070833333333,17.77,83.3,67.0741666666667,52.04,0.627885,0,17.1,4.75504166666667,0,521,889,5,0,1.58333333333333
AL001,2018-09-29T00:00:00,26.07,20.4033333333333,14.59,91.6,74.13375,53.97,0.8114895,0,18.45,4.065375,0,515,302,607,16,2.125
AL001,2018-09-30T00:00:00,25.46,19.89375,13.61,93.1,77.6270833333333,59.23,0.7537875,0,19.8,5.044,0,343,298,737,16,2.33333333333333
AL001,2018-10-01T00:00:00,25.98,20.1275,15.54,93.2,84.025,70.12,0.52746345,0,20.7,4.44541666666667,0,170,88,1078,20,2.75
AL001,2018-10-02T00:00:00,24.76,19.7925,14.93,93.9,73.9933333333333,51.63,0.516735,0,18,4.329375,0,475,897,9,0,1.66666666666667
AL001,2018-10-03T00:00:00,26.21,19.3879166666667,12.8,91.9,75.2975,52.73,0.654246,0,19.35,3.44795833333333,0,579,199,636,26,2.08333333333333
AL001,2018-10-04T00:00:00,25.36,19.1491666666667,12.57,90.6,69.69125,43.97,0.7610055,0,18.45,4.80879166666667,0,482,329,609,17,2.125
AL001,2018-10-05T00:00:00,25.94,19.4583333333333,13.48,87.1,72.3133333333333,45.13,0.723717,0,14.4,3.52533333333333,0,777,641,21,0,1.41666666666667
AL001,2018-10-06T00:00:00,26.14,19.87875,13.58,91.3,74.7629166666666,50.7,0.7430445,0,20.25,5.09745833333333,0,530,99,795,18,2.20833333333333
AL001,2018-10-07T00:00:00,25.19,20.2533333333333,14.46,94.1,79.32375,64.17,0.69552465,0,23.85,6.234,0,211,366,804,12,2.45833333333333
AL001,2018-10-08T00:00:00,23.79,20.325,16.14,89.4,73.1954166666667,57.9,0.44666385,4.7,16.65,6.59658333333333,0,826,614,0,0,1.45833333333333
AL001,2018-10-09T00:00:00,20.59,17.7091304347826,15.91,88.1,77.7530434782609,68.54,0.234740817391304,4.2,22.5,9.08673913043478,0.9,1176,141,0,0,1.08695652173913
AL001,2018-10-10T00:00:00,25.53,19.0954166666667,14.66,92.6,76.9045833333333,57.02,0.583497,0,15.3,2.79183333333333,0,281,1073,46,0,1.91666666666667
AL001,2018-10-11T00:00:00,24.72,18.1129166666667,13.31,95,84.1029166666667,56.47,0.4911576,0,22.95,4.63454166666667,0,583,198,557,18,2
AL001,2018-10-12T00:00:00,25.83,18.74375,13.24,99.6,80.9004166666667,51.02,0.66563625,0.1,18.45,3.3005,0,363,442,598,8,2.20833333333333
AL001,2018-10-13T00:00:00,24.59,19.4095833333333,14.22,95.1,81.5883333333333,63.47,0.678717,0,17.55,5.1085,0,690,705,0,0,1.58333333333333
AL001,2018-10-14T00:00:00,20.62,16.8686956521739,13.48,93.5,79.8408695652174,56.14,0.286484869565217,4.2,32.4,6.43713043478261,0,489,166,625,60,2.21739130434783
AL001,2018-10-15T00:00:00,22.34,16.8421739130435,10.62,81.4,60.1304347826087,33.47,0.604669773913043,0.6,23.4,5.03004347826087,0,389,361,556,58,2.04347826086957
AL001,2018-10-16T00:00:00,22.45,16.6482608695652,11.82,97.2,78.2265217391304,49.41,0.387649252173913,2.8,22.05,4.33008695652174,0,594,344,347,14,1.78260869565217
AL001,2018-10-17T00:00:00,23.35,16.9320833333333,10.54,93.8,76.14125,44.66,0.66565695,0,21.15,4.61954166666667,0,429,153,829,21,2.29166666666667
AL001,2018-10-18T00:00:00,20.76,14.0554166666667,10.47,96.9,87.2708333333333,63.65,0.30888075,6.2,36.45,3.628,0,451,298,591,26,2.125
AL001,2018-10-19T00:00:00,20.96,13.42,8.99,96.2,82.1213636363636,49.55,0.265673618181818,1.6,13.95,2.51404545454545,0,728,510,79,1,1.45454545454545
AL001,2018-10-20T00:00:00,20.4,18.0325,14.69,87.4,78.63625,69.5,0.1422312,3.6,29.25,11.6033333333333,2.25,1144,255,0,2,1.04166666666667
AL001,2018-10-21T00:00:00,23.72,20.3629166666667,17.97,85.4,77.6466666666667,66.85,0.5076708,0,28.35,13.2372083333333,1.8,993,414,0,0,1.29166666666667
AL001,2018-10-22T00:00:00,24.79,18.99375,12.7,94.4,77.0279166666667,51.71,0.60433845,0,18,3.41025,0,392,745,297,3,1.91666666666667
AL001,2018-10-23T00:00:00,22.34,18.6641666666667,14.29,90.2,77.5695833333333,65.63,0.3332157,0,21.15,6.20875,0,850,553,1,0,1.45833333333333
AL001,2018-10-24T00:00:00,21.87,16.2158333333333,10.91,94.7,82.3,61.3,0.5995776,0,22.5,4.48895833333333,0,582,57,790,10,2.16666666666667
AL001,2018-10-25T00:00:00,22.51,14.97,8.28,97.6,82.5725,59.72,0.6260496,0.1,16.65,3.562375,0,281,465,659,4,2.29166666666667
AL001,2018-10-26T00:00:00,23.28,15.4941666666667,8.4,94.1,77.5395833333333,37.33,0.5032554,0,20.7,3.62016666666667,0,389,264,745,5,2.125
AL001,2018-10-27T00:00:00,20.76,16.8082608695652,13.85,95.6,82.0330434782609,60.17,0.393808539130435,3.6,28.8,9.44395652173913,0,0,0,1123,188,3.04347826086957
AL001,2018-10-28T00:00:00,16.11,13.5970833333333,10.27,62.59,44.9625,32.36,0.3059604,0,23.85,5.82729166666667,0,365,67,909,94,2.5
AL001,2018-10-29T00:00:00,18.27,13.66,9.88,47.31,30.9129166666667,19.07,0.6281112,0,30.6,8.11129166666667,0,153,81,795,316,3.16666666666667
AL001,2018-10-30T00:00:00,14.02,10.6216666666667,6.681,96.3,79.5325,50.83,0.1936548,7.5,22.5,4.218,0,277,114,962,44,2.5
AL001,2018-10-31T00:00:00,15.33,11.765,8.19,94.8,70.675,52.73,0.5828715,2.8,36.45,9.78391666666666,0,1,0,1228,136,3
AL001,2018-11-01T00:00:00,18.7,12.7283333333333,8.16,96.4,74.5541666666667,39.42,0.59288265,0.2,19.8,3.759,0,279,438,605,13,2.29166666666667
AL001,2018-11-02T00:00:00,19.55,12.9295833333333,5.834,92.8,70.6729166666667,43.92,0.56674725,0,22.5,4.53258333333333,0,513,242,557,8,1.875
AL001,2018-11-03T00:00:00,19.01,14.3695833333333,9.03,93.5,75.4225,58.02,0.3748665,0,19.35,3.53283333333333,0,277,323,706,22,2.25
AL001,2018-11-04T00:00:00,17.56,11.7955,5.458,95.8,85.4233333333333,66.61,0.56046795,0,22.95,5.64875,0,417,188,760,19,2.29166666666667
AL001,2018-11-05T00:00:00,14.76,11.9859166666667,7.011,93.1,83.7170833333333,68.01,0.12931455,1.6,31.5,9.382375,0,59,31,1265,44,2.83333333333333
AL001,2018-11-06T00:00:00,16.75,10.1891739130435,3.979,91.7,75.7404347826087,44.63,0.542341095652174,0,23.85,4.49147826086957,0,354,172,745,5,2.34782608695652
AL001,2018-11-07T00:00:00,17.06,10.687125,4.08,97.7,84.3883333333334,57.46,0.53362095,0,24.75,5.405125,0,414,227,669,16,2.16666666666667
AL001,2018-11-08T00:00:00,16.88,10.7328333333333,3.802,99.9,88.6908333333333,69.57,0.4716147,0.1,26.55,5.555375,0,273,352,770,13,2.41666666666667
AL001,2018-11-09T00:00:00,20.56,14.2979166666667,9.93,93.5,58.1045833333333,19.75,0.5281977,0,29.25,6.696625,0,280,149,806,167,2.58333333333333
AL001,2018-11-10T00:00:00,19.05,12.7638695652174,7.011,93.1,73.3726086956522,45.47,0.45261892173913,0,21.6,5.35186956521739,0,407,143,774,6,2.26086956521739
AL001,2018-11-11T00:00:00,19.41,11.6238636363636,6.659,100,86.8027272727273,61.27,0.381291381818182,0.1,15.75,3.08477272727273,0,361,221,646,75,2.36363636363636
AL001,2018-11-12T00:00:00,18.67,11.9153333333333,5.93,93,82.3858333333333,58.06,0.3412581,0.1,14.4,2.99579166666667,0,789,623,0,30,1.41666666666667
AL001,2018-11-13T00:00:00,19.11,14.83,9.02,93.9,79.1916666666667,58.09,0.28377495,0,21.6,6.20825,0,953,431,0,0,1.20833333333333
AL001,2018-11-14T00:00:00,20.15,17.2741666666667,15.71,77.76,73.0820833333333,65.31,0.25808835,0,24.75,11.2679166666667,3.15,1287,148,0,0,1.125
AL001,2018-11-15T00:00:00,20.13,15.9986956521739,11.22,92.1,78.2273913043478,64.1,0.295031895652174,0.3,25.65,8.49282608695652,0,789,548,0,0,1.43478260869565
AL001,2018-11-16T00:00:00,18.84,13.9629166666667,8.55,96.1,83.8933333333333,68.81,0.294546,0,18.9,5.669125,0,735,701,0,0,1.41666666666667
AL001,2018-11-17T00:00:00,18.47,14.8582608695652,12.5,89,81.9556521739131,65.42,0.372773739130435,4.5,21.6,7.93226086956521,0.9,917,441,0,0,1.30434782608696
AL001,2018-11-18T00:00:00,17.19,14.0370833333333,10.24,95.4,80.15375,65.73,0.2314692,1.4,23.4,8.78604166666667,0,1045,317,0,0,1.125
