COD_EST,FECHA,T_MAX,T_MED,T_MIN,H_R_MAX,H_R_MED,H_R_MIN,RADIACION,LLUVIA,LLUVIA_MIN,V_MAX,V_MED,V_MIN,CV1,CV2,CV3,CV4,DIRECCION,HORAS,H_T,H_HR,H_R,H_LL,H_TS,H_V,H_D,CALCULOS,MTMEN0,MTMEN7,MTMA30,MVMA50,T_S_MAX,T_S_MED,T_S_MIN
JA005,2014-02-16T00:00:00,7.92,4.635416,2.92,89.5,85.15,73.1,3.740148,3,300,0.6,0.6000001,,,,,,,24,24,24,24,24,0,24,0,1,0,1380,0,0,,,
JA005,2014-02-17T00:00:00,10.47,6.582918,2.59,81.4,72.15166,63.64,7.417405,0,0,0.6,0.6000001,,,,,,,24,24,24,24,24,0,24,0,1,0,660,0,0,,,
JA005,2014-02-18T00:00:00,8.12,5.015833,2.85,88.7,84.55833,70.7,1.603152,8.599999,720,0.6,0.6000001,,,,,,,24,24,24,24,24,0,24,0,1,0,1380,0,0,,,
JA005,2014-02-19T00:00:00,10.86,5.856667,1.47,87.8,73.10001,50.39,13.97844,0.2,60,0.6,0.6000001,,,,,,,24,24,24,24,24,0,24,0,1,0,960,0,0,,,
JA005,2014-02-20T00:00:00,9.74,6.475,2.92,84.5,79.87083,72.2,12.6175,0,0,0.6,0.6000001,,,,,,,24,24,24,24,24,0,24,0,1,0,720,0,0,,,
JA005,2014-02-21T00:00:00,9.42,6.920832,3.18,88.4,74.0125,56.36,8.118252,2.4,360,0.6,0.6000001,,,,,,,24,24,24,24,24,0,24,0,1,0,720,0,0,,,
JA005,2014-02-22T00:00:00,10.53,5.207917,0.35,75.6,60.71001,44.85,15.16694,0,0,0.6,0.6000001,,,,,,,24,24,24,24,24,0,24,0,1,0,1020,0,0,,,
JA005,2014-02-23T00:00:00,17.1,10.00167,3.51,53.85,35.64209,19.12,15.8535,0,0,0.6,0.6000001,,,,,,,24,24,24,24,24,0,24,0,1,0,540,0,0,,,
JA005,2014-02-24T00:00:00,10.81,6.1175,3.05,87.1,72.85665,32.58,5.628744,9.4,540,0.6,0.6000001,,,,,,,24,24,24,24,24,0,24,0,1,0,1140,0,0,,,
JA005,2014-02-25T00:00:00,10.14,6.323333,2.72,84.7,75.45832,61.64,8.891892,0,0,0.6,0.6000001,,,,,,,24,24,24,24,24,0,24,0,1,0,840,0,0,,,
JA005,2014-02-26T00:00:00,10.54,6.639584,3.64,84.3,66.03667,48.56,9.871883,0,0,0.6,0.6000001,,,,,,,24,24,24,24,24,0,24,0,1,0,900,0,0,,,
JA005,2014-02-27T00:00:00,9.49,6.5,2.92,80.9,63.81292,54.37,6.60564,0,0,0.6,0.6000001,,,,,,,24,24,24,24,24,0,24,0,1,0,600,0,0,,,
JA005,2014-02-28T00:00:00,11.59,8.619584,5.55,86,73.02124,57.55,10.60358,0.2,60,0.6,0.6000001,,,,,,,24,24,24,24,24,0,24,0,1,0,300,0,0,,,
JA005,2014-03-01T00:00:00,11.14,8.148334,5.02,86.5,80.58625,69.67,3.034188,25.6,960,0.6,0.6000001,,,,,,,24,24,24,24,24,0,24,0,1,0,420,0,0,,,
JA005,2014-03-02T00:00:00,11.99,9.75625,7.92,86.2,82.02084,74.7,5.240844,10.4,840,0.6,0.6000001,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-03-03T00:00:00,9.83,7.666667,4.82,86.4,68.76957,56.86,8.530416,7.6,480,0.6,0.6000001,,,,,,,24,24,24,24,24,0,24,0,1,0,540,0,0,,,
JA005,2014-03-04T00:00:00,8.64,5.35125,1.93,81.7,70.65791,61.11,11.97349,0,0,0.6,0.6000001,,,,,,,24,24,24,24,24,0,24,0,1,0,1140,0,0,,,
JA005,2014-03-05T00:00:00,14.01,8.895,5.15,86.3,71.8775,56.29,13.41392,0,0,0.6,0.6000001,,,,,,,24,24,24,24,24,0,24,0,1,0,540,0,0,,,
JA005,2014-03-06T00:00:00,16.56,11.5075,7.07,80.2,55.84417,30.63,17.71434,0,0,0.6,0.6000001,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-03-07T00:00:00,17.29,12.31833,7.33,67.08,54.17874,43.91,17.25214,0,0,0.6,0.6000001,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-03-08T00:00:00,18.67,12.75125,7.65,50.65,30.635,18.56,18.50645,0,0,0.6,0.6000001,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-03-09T00:00:00,16.97,11.76167,7.65,45.08,27.23125,22.25,13.30952,0,0,0.6,0.6000001,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-03-10T00:00:00,16.96,11.00542,5.29,53.58,35.655,22.63,19.04353,0,0,0.6,0.6000001,,,,,,,24,24,24,24,24,0,24,0,1,0,300,0,0,,,
JA005,2014-03-11T00:00:00,18.34,12.59708,7.92,36.24,25.50166,15.46,18.53395,0,0,0.6,0.6000001,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-03-12T00:00:00,12,8.857081,6.14,61.06,47.26999,38.42,8.701668,0,0,0.6,0.6000001,,,,,,,24,24,24,24,24,0,24,0,1,0,120,0,0,,,
JA005,2014-03-13T00:00:00,12.96,8.217917,3.71,69.64,54.95959,40.26,17.70041,0,0,0.6,0.6000001,,,,,,,24,24,24,24,24,0,24,0,1,0,540,0,0,,,
JA005,2014-03-14T00:00:00,11.65,7.855,3.58,70.3,59.16542,44.33,12.60576,0,0,0.6,0.6000001,,,,,,,24,24,24,24,24,0,24,0,1,0,480,0,0,,,
JA005,2014-03-15T00:00:00,16.56,10.94417,5.02,59.04,44.5575,31.11,18.79985,0,0,0.6,0.6000001,,,,,,,24,24,24,24,24,0,24,0,1,0,360,0,0,,,
JA005,2014-03-16T00:00:00,18.73,13.66542,8.9,45.27,33.50125,20.09,19.9454,0,0,0.6,0.6000001,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-03-17T00:00:00,21.89,16.11708,11.07,36.8,30.76541,23.47,19.79406,0,0,0.6,0.6000001,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-03-18T00:00:00,20.51,15.84458,10.42,43.99,33.17749,23.82,19.44742,0,0,0.6,0.6000001,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-03-19T00:00:00,20.12,15.50917,11.79,64.78,47.45083,33.04,16.7112,0,0,0.6,0.6000001,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-03-20T00:00:00,18.14,12.74958,7.66,78.6,60.59542,34.25,19.48658,1.2,60,30.57,5.712082,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-03-21T00:00:00,16.38,11.70208,7.66,88.1,74.13625,56.78,13.54748,0.8,60,26.52,5.829166,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-03-22T00:00:00,13.63,10.79167,7.72,85.8,72.38793,64.44,11.04797,0.6,120,40.13,10.93917,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-03-23T00:00:00,13.62,8.076248,2.39,80.4,53.72292,31.14,20.60284,0,0,31.54,7.397083,,,,,,,24,24,24,24,24,0,24,0,1,0,480,0,0,,,
JA005,2014-03-24T00:00:00,16.31,10.25917,4.76,73,46.36166,27.94,19.98043,0,0,55.19,13.60542,,,,,,,24,24,24,24,24,0,24,0,1,0,420,0,0,,,
JA005,2014-03-25T00:00:00,14.67,9.109168,4.3,74.7,56.7725,29.53,18.66971,1.2,60,59.08,15.265,,,,,,,24,24,24,24,24,0,24,0,1,0,360,0,2,,,
JA005,2014-03-26T00:00:00,11.06,6.198334,1.27,77.1,55.55667,41.66,17.37803,3.6,120,52.93,14.62083,,,,,,,24,24,24,24,24,0,24,0,1,0,780,0,0,,,
JA005,2014-03-27T00:00:00,12.84,8.03625,3.25,62.48,49.62875,35.48,18.82977,0,0,37.37,9.1925,,,,,,,24,24,24,24,24,0,24,0,1,0,600,0,0,,,
JA005,2014-03-28T00:00:00,15.79,8.210835,3.97,76.8,57.82167,34.18,12.4834,0,0,29.27,8.113334,,,,,,,24,24,24,24,24,0,24,0,1,0,780,0,0,,,
JA005,2014-03-29T00:00:00,7.33,4.954165,2.78,84.3,79.38751,74.4,4.896863,5.6,420,52.6,15.26875,,,,,,,24,24,24,24,24,0,24,0,1,0,1440,0,0,,,
JA005,2014-03-30T00:00:00,12.05,7.48,3.58,82.4,70.58291,52.55,10.16219,0,0,29.76,6.682083,,,,,,,24,24,24,24,24,0,24,0,1,0,660,0,0,,,
JA005,2014-03-31T00:00:00,19.65,12.79875,7.06,70.7,47.845,22.99,22.57564,0,0,45.47,12.51375,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-04-01T00:00:00,20.06,15.10667,10.61,50.76,35.9825,24.03,16.983,0,0,47.74,15.04167,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-04-02T00:00:00,16.6,10.52208,5.81,82.4,64.13292,29.02,4.803696,12.4,780,53.74,17.10375,,,,,,,24,24,24,24,24,0,24,0,1,0,180,0,0,,,
JA005,2014-04-03T00:00:00,10.67,7.335001,4.89,82.7,76.53792,64.56,10.35479,6.199999,840,58.43,17.08417,,,,,,,24,24,24,24,24,0,24,0,1,0,660,0,0,,,
JA005,2014-04-04T00:00:00,12.05,8.615833,4.1,77.1,68.53916,57.54,19.36836,0,0,42.07,16.84291,,,,,,,24,24,24,24,24,0,24,0,1,0,360,0,0,,,
JA005,2014-04-05T00:00:00,15.8,11.36792,7.98,88.6,79.67,67.68,7.598628,0,0,31.22,8.146667,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-04-06T00:00:00,22.28,16.07166,10.16,82.6,61.61749,43.02,22.78127,0,0,24.74,6.84,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-04-07T00:00:00,25.18,19.13667,12.91,60.85,47.33583,33.43,23.30201,0,0,23.12,6.950833,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-04-08T00:00:00,25.57,20.18167,13.96,54.5,40.77208,30.52,23.27559,0,0,27.82,6.814583,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-04-09T00:00:00,25.18,20.34666,15.8,45.71,35.41459,29.16,19.75831,0,0,40.94,8.3675,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-04-10T00:00:00,28.86,22.34583,16.52,37.83,24.4075,14.08,23.19577,0,0,37.21,11.2225,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-04-11T00:00:00,27.29,22.19583,16.64,52.83,28.89166,14.97,20.99721,0,0,49.04,13.81708,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-04-12T00:00:00,20.58,15.4075,11,73.3,56.3775,41.51,22.10155,0,0,33.65,9.835002,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-04-13T00:00:00,23.4,16.16583,10.02,87.5,61.64501,34.39,23.85464,0,0,28.3,7.0675,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-04-14T00:00:00,21.04,17.23083,11.52,46.8,36.32125,27.44,14.73512,0,0,29.6,7.887915,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-04-15T00:00:00,21.04,15.82167,10.67,58.75,46.1275,37.03,14.64098,0.2,60,31.87,6.569168,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-04-16T00:00:00,24.45,17.99667,11.46,67.72,50.15541,30.9,22.71823,0,0,26.03,7.393334,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-04-17T00:00:00,26.29,20.29125,13.5,55.67,38.65542,23.59,25.41297,0,0,30.41,8.281667,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-04-18T00:00:00,24.19,18.28458,12.64,76.1,51.00375,37.96,25.42025,0,0,32.03,10.28667,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-04-19T00:00:00,16.78,13.30583,9.81,88.5,76.3825,58.34,8.827199,0,0,60.54,11.67292,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,4,,,
JA005,2014-04-20T00:00:00,13.63,10.36542,8.18,83.1,72.78374,60.77,8.813592,2.2,360,58.43,19.34625,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-04-21T00:00:00,13.17,10.10083,8.11,84.1,73.30582,61.49,14.11279,10,480,74.1,19.28083,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,11,,,
JA005,2014-04-22T00:00:00,16.45,11.23667,7.39,86.7,68.86,48.99,18.41846,0,0,38.35,8.913751,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-04-23T00:00:00,18.94,12.23583,7.59,85.4,70.06791,50.44,21.21106,0.2,60,47.42,8.419999,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-04-24T00:00:00,16.58,11.92792,7.52,79,66.05459,48.5,16.74083,0.2,60,52.12,11.93,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-04-25T00:00:00,15.52,10.2225,4.43,77.4,50.66501,30.82,25.68654,0,0,43.53,10.48167,,,,,,,24,24,24,24,24,0,24,0,1,0,360,0,0,,,
JA005,2014-04-26T00:00:00,20.44,13.86292,7.65,65.91,54.02583,42.06,26.07937,0,0,29.92,7.93375,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-04-27T00:00:00,20.84,15.29167,9.23,80.5,48.95124,24.7,27.00083,0,0,32.51,8.868751,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-04-28T00:00:00,23.66,17.28042,10.22,52.43,39.61083,26.29,27.28739,0,0,31.7,7.450417,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-04-29T00:00:00,25.76,19.49875,12.91,47.85,35.57917,18.24,27.66132,0,0,28.79,7.499582,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-04-30T00:00:00,25.7,19.80958,13.7,49.46,34.22375,19.9,27.89143,0,0,27.82,7.165416,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-05-01T00:00:00,26.03,19.54875,13.3,53.56,36.86584,20.64,27.61999,0,0,29.11,7.411667,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-05-02T00:00:00,25.51,20.44125,16.66,37.81,28.19083,19.89,27.07833,0,0,39.97,10.17625,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-05-03T00:00:00,22.81,17.73417,11.59,38.84,26.07167,15.42,28.83541,0,0,37.05,9.855417,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-05-04T00:00:00,25.5,19.31042,12.84,34.98,24.91333,13.68,28.84162,0,0,25.87,6.6075,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-05-05T00:00:00,26.55,20.59625,13.57,33.16,27.63792,20.12,28.51978,0,0,27.01,7.52375,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-05-06T00:00:00,28.79,21.86125,14.62,42.27,27.27708,17.22,28.69114,0,0,25.39,8.154167,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-05-07T00:00:00,28.07,21.90667,15.8,34.6,26.80959,18.64,26.78432,0,0,28.14,7.080833,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-05-08T00:00:00,27.48,21.37583,17.18,48.09,38.09583,27.38,25.39732,0,0,34.46,9.871249,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-05-09T00:00:00,28.13,21.48792,15.48,62.16,46.09625,28.95,26.19529,0,0,30.73,8.535001,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-05-10T00:00:00,28.14,22.20167,15.93,66.82,48.71167,29.8,24.14848,0,0,26.2,6.739584,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-05-11T00:00:00,29.65,23.74167,18.36,61.51,39.54042,16.79,27.31493,0,0,30.25,8.901249,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-05-12T00:00:00,30.11,24.14167,17.71,32.45,26.68792,22.2,28.72616,0,0,41.91,9.277083,,,,,,,24,24,24,24,24,0,24,0,1,0,0,10,0,,,
JA005,2014-05-13T00:00:00,29.39,23.0975,16.26,48.59,30.97834,12.54,28.91563,0,0,35.75,9.35875,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-05-14T00:00:00,27.15,20.495,14.16,68.97,45.92125,29.97,28.49716,0,0,36.56,10.14125,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-05-15T00:00:00,27.8,20.57667,13.96,59.12,35.82625,22.82,29.00581,0,0,38.99,10.08,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-05-16T00:00:00,25.24,18.76333,13.17,46.02,29.58333,22.49,29.28463,0,0,40.61,11.59167,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-05-17T00:00:00,24.39,18.06292,11.79,46.74,31.41833,18.38,28.90901,0,0,42.4,9.172917,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-05-18T00:00:00,24.07,17.195,11.27,46.02,35.02999,23.08,26.02494,0,0,37.05,8.389583,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-05-19T00:00:00,23.54,17.90334,11.39,63.93,41.56541,20.09,26.43275,0,0,63.94,13.38625,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-05-20T00:00:00,19.59,14.5475,10.68,74,53.175,36.92,21.64788,0,0,39.16,12.085,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-05-21T00:00:00,16.65,12.63417,7.85,81.7,56.78375,39.67,20.07551,7.2,300,55.68,13.18166,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,1,,,
JA005,2014-05-22T00:00:00,16.58,11.92583,7.19,75.6,51.78791,34.66,26.80059,0,0,40.78,4.890833,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-05-23T00:00:00,18.03,12.92583,7.32,69.82,53.31833,37.13,19.57799,0,0,22.31,4.067083,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-05-24T00:00:00,21.17,15.08625,9.37,58.49,46.11959,27.6,26.50414,0,0,34.94,6.577501,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-05-25T00:00:00,20.64,15.0575,8.7,64.14,47.80542,35.34,24.9534,0,0,41.91,5.659583,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-05-26T00:00:00,21.96,15.42,7.85,69.31,40.345,14.47,30.77698,0,0,32.51,7.713748,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-05-27T00:00:00,21.89,16.76,11.27,47.59,32.63292,21.86,26.22589,0,0,44.99,10.30792,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-05-28T00:00:00,18.36,13.87542,10.27,84.4,62.79542,44.73,14.75514,0.6,180,44.02,15.17625,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-05-29T00:00:00,23.08,17.14833,9.95,75,49.25958,29.78,29.0534,0,0,35.75,9.131251,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-05-30T00:00:00,23.93,18.61167,12.32,72.8,47.105,29.32,30.10921,0,0,32.19,7.34,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-05-31T00:00:00,22.49,17.40166,13.1,57.46,45.00125,34.76,20.78143,0,0,31.22,5.278333,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-06-01T00:00:00,20.97,15.90375,10.48,68.38,46.75418,30.64,23.11985,0,0,32.51,6.162917,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-06-02T00:00:00,24.39,18.3125,10.87,71.2,43.79416,26.99,29.01452,0,0,38.35,8.468333,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-06-03T00:00:00,27.54,21.33167,13.96,43.86,32.64917,23.63,28.43485,0,0,35.27,9.796666,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-06-04T00:00:00,26.43,21.22,15.28,44.61,32.61542,25.78,29.92518,0,0,38.99,8.959999,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-06-05T00:00:00,28.73,21.34459,13.3,63.05,39.56958,18.6,27.65509,0,0,35.92,9.147918,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-06-06T00:00:00,30.64,23.64834,17.24,59.17,34.47792,19.54,27.43755,0,0,48.71,13.73,,,,,,,24,24,24,24,24,0,24,0,1,0,0,20,0,,,
JA005,2014-06-07T00:00:00,26.16,18.29833,11.06,79.1,52.95499,31.66,27.86724,0,0,33.16,6.9825,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-06-08T00:00:00,26.82,19.33417,12.18,77.8,53.17416,30.39,29.17238,0,0,27.17,6.144166,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-06-09T00:00:00,27.15,20.33166,13.04,59.93,40.20542,23.69,27.59648,0,0,27.49,6.063334,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-06-10T00:00:00,26.75,20.82166,14.03,64.7,42.69292,28.77,22.06037,0,0,22.79,4.917083,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-06-11T00:00:00,30.63,23.68875,18.09,58.02,37.85166,18.55,20.97558,0.2,60,38.51,7.05625,,,,,,,24,24,24,24,24,0,24,0,1,0,0,19,0,,,
JA005,2014-06-12T00:00:00,31.81,25.10375,18.55,40.5,26.84375,14.47,27.16286,0,0,35.11,6.996251,,,,,,,24,24,24,24,24,0,24,0,1,0,0,239,0,,,
JA005,2014-06-13T00:00:00,31.55,25.78375,18.62,37,25.44583,16.31,27.5063,0,0,32.68,6.810833,,,,,,,24,24,24,24,24,0,24,0,1,0,0,269,0,,,
JA005,2014-06-14T00:00:00,33.46,27.66792,21.45,31.87,24.43917,16.82,28.58378,0,0,37.54,8.158334,,,,,,,24,24,24,24,24,0,24,0,1,0,0,509,0,,,
JA005,2014-06-15T00:00:00,29.97,24.73458,18.35,39.29,23.16708,12.08,30.23057,0,0,31.22,10.79958,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-06-16T00:00:00,28.14,22.17042,16.32,62.25,38.845,20.01,26.23424,0,0,40.61,9.687498,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-06-17T00:00:00,26.82,20.64583,14.88,67.16,48.61792,21.7,23.3311,0,0,39.32,10.065,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-06-18T00:00:00,29.06,21.9075,15.93,78.6,54.87751,27.71,26.5567,0,0,33.16,9.360417,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-06-19T00:00:00,28,20.80333,14.22,84.4,61.41459,39.94,25.573,0,0,26.03,8.38875,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-06-20T00:00:00,27.02,19.4675,13.1,76,56.82667,37.12,27.39344,0,0,32.19,10.33167,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-06-21T00:00:00,25.24,18.64875,11.2,75,50.57708,31.11,30.3543,0,0,36.24,10.65958,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-06-22T00:00:00,23.93,18.26833,12.18,79,55.71042,36.27,24.61309,0,0,29.6,9.308749,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-06-23T00:00:00,24,18.02958,11.85,74.2,56.48416,41.29,21.42789,0.2,60,30.89,8.54125,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-06-24T00:00:00,20.25,15.47875,12.23,75.7,66.0696,45.31,16.96849,0.6,120,34.13,11.01333,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-06-25T00:00:00,22.55,16.91125,11.85,81.8,61.34459,41.64,19.07914,0.8,120,27.33,7.659583,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-06-26T00:00:00,26.95,20.33167,13.5,76,50.99792,29.66,26.90453,0,0,33.65,9.031251,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-06-27T00:00:00,30.23,23.32375,15.74,55.52,37.21374,23.17,29.51474,0,0,34.3,8.439584,,,,,,,24,24,24,24,24,0,24,0,1,0,0,20,0,,,
JA005,2014-06-28T00:00:00,29.32,24.34375,18.62,44.38,33.21416,21.18,30.01752,0,0,52.6,10.17875,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-06-29T00:00:00,27.02,21.18959,14.55,66.64,39.61875,16.7,29.44991,0,0,30.25,9.534585,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-06-30T00:00:00,29.06,22.82333,16.59,31.76,23.93291,16.39,30.35973,0,0,35.11,7.44875,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-07-01T00:00:00,26.3,21.03333,14.16,67.78,33.25792,17.63,28.91164,0,0,27.49,11.8475,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-07-02T00:00:00,22.35,18.02291,13.76,78.7,54.76999,34.76,26.47127,0,0,28.95,10.91792,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-07-03T00:00:00,23.6,18.0225,13.9,67.01,52.6125,32.01,19.84824,0,0,30.25,10.28458,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-07-04T00:00:00,27.67,21.00958,14.16,60.21,42.08042,25.43,29.46125,0,0,31.06,9.86625,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-07-05T00:00:00,30.5,24.04125,17.96,53.5,37.38375,20.5,29.1379,0,0,40.45,11.015,,,,,,,24,24,24,24,24,0,24,0,1,0,0,60,0,,,
JA005,2014-07-06T00:00:00,25.5,20.84042,16.65,66.55,46.11542,36.26,22.96721,0,0,46.45,14.79417,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-07-07T00:00:00,27.21,21.07375,15.4,78,51.00291,25.77,26.33825,0,0,34.94,9.580832,,,,,,,24,24,24,24,24,0,24,0,1,0,0,0,0,,,
JA005,2014-07-08T00:00:00,32.01,24.46709,17.11,40.57,27.70541,15.5,30.02645,0,0,27.17,7.737501,,,,,,,24,24,24,24,24,0,24,0,1,0,0,269,0,,,
